exporterISO,exporterName,importerISO,importerName,exp_2020,imp_2020,exp_2021,imp_2021,exp_2022,imp_2022,exp_2023,imp_2023,exp_2024,imp_2024
A59,A59,ISR,Israel,0.0,10898000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A59,A59,MEX,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0
ABW,ABW,ARE,United Arab Emirates,0.0,597.686,0.0,12704.152,0.0,77543.905,0.0,0.0,0.0,0.0
ABW,ABW,BEL,Belgium,0.0,0.0,0.0,77825.176,0.0,111.886,0.0,2.076,0.0,0.996
ABW,ABW,CAN,Canada,0.0,0.0,0.0,0.0,0.0,14.598,0.0,0.0,0.0,0.0
ABW,ABW,COL,Colombia,975.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,CRI,Costa Rica,0.0,105.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,CUW,CUW,55.866,0.0,2131.844,0.0,0.0,0.0,9281.564,0.0,0.0,0.0
ABW,ABW,DOM,Dominican Republic,0.0,2274924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,FRA,France,0.0,0.0,0.0,2191928.855,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,GHA,Ghana,0.0,0.0,0.0,32597.689,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,GRD,Grenada,0.0,31747.41,0.0,0.0,0.0,0.0,0.0,46092.596,0.0,40348.459
ABW,ABW,GTM,Guatemala,0.0,643460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,GUY,Guyana,0.0,0.0,0.0,823747.473,0.0,11401986.751,0.0,8417369.807,0.0,2314785.521
ABW,ABW,IND,India,0.0,0.0,0.0,1269089.491,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,ITA,Italy,0.0,0.0,0.0,0.0,0.0,1604.846,0.0,0.0,0.0,0.0
ABW,ABW,JOR,Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99957.746,0.0,0.0
ABW,ABW,KOR,"Korea, Republic of",0.0,83854257.0,0.0,92997518.0,0.0,11906.0,0.0,17866.0,0.0,80234.0
ABW,ABW,NLD,Netherlands,61.453,0.0,152.514,6971294.925,0.0,347.506,0.0,209.766,0.0,303.067
ABW,ABW,OMN,Oman,0.0,2600.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,PAN,Panama,2487.151,0.0,1.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,SAU,Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305203.192
ABW,ABW,THA,Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.501,0.0,0.0
ABW,ABW,USA,United States of America,26237.429,0.0,7535.195,0.0,116.201,0.0,164.246,0.0,0.0,0.0
ABW,ABW,W00,World (All partners),29907.262,0.0,25235.754,0.0,24293.854,0.0,66885.474,0.0,0.0,0.0
ABW,ABW,ZMB,Zambia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3701.719
ABW,ABW,_X ,Areas not elsewhere specified (NES),89.944,0.0,15415.084,0.0,24177.653,0.0,57439.664,0.0,0.0,0.0
AFG,Afghanistan,AND,Andorra,0.0,0.0,0.0,0.0,0.0,6984.847,0.0,0.0,0.0,0.0
AFG,Afghanistan,ARE,United Arab Emirates,0.0,354.971,0.0,176276.115,0.0,798.432,0.0,0.0,0.0,0.0
AFG,Afghanistan,AUT,Austria,0.0,0.0,0.0,248.375,0.0,165.329,0.0,0.0,0.0,0.0
AFG,Afghanistan,BEL,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.349,0.0,0.0
AFG,Afghanistan,BFA,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.335
AFG,Afghanistan,BHR,Bahrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5464.263,0.0,0.0
AFG,Afghanistan,BWA,Botswana,0.0,0.0,0.0,22664.832,0.0,103691.029,0.0,0.0,0.0,0.0
AFG,Afghanistan,CAN,Canada,0.0,0.0,0.0,0.0,0.0,3943.745,0.0,2383.865,0.0,9662.08
AFG,Afghanistan,CIV,Côte d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.51,0.0,0.0
AFG,Afghanistan,COD,"Congo, Democratic Republic of the",0.0,0.0,0.0,19036.635,0.0,0.0,0.0,33882.48,0.0,0.0
AFG,Afghanistan,DEU,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5310.877,0.0,0.0
AFG,Afghanistan,ESP,Spain,0.0,0.0,0.0,0.0,0.0,7622.05,0.0,0.0,0.0,0.0
AFG,Afghanistan,FIN,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103713.123,0.0,0.0
AFG,Afghanistan,FRA,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133860.156
AFG,Afghanistan,GBR,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.74
AFG,Afghanistan,GHA,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069818.024,0.0,0.0
AFG,Afghanistan,GTM,Guatemala,0.0,0.0,0.0,0.0,0.0,2047.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,IND,India,0.0,0.0,0.0,3584.877,0.0,52196.969,0.0,13803.754,0.0,3540.596
AFG,Afghanistan,IRL,Ireland,0.0,0.0,0.0,0.0,0.0,2112.416,0.0,0.0,0.0,0.0
AFG,Afghanistan,IRN,Iran (Islamic Republic of),0.0,6092.0,0.0,66027.0,0.0,4739.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,ITA,Italy,0.0,0.0,0.0,50581430.468,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,KGZ,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8092.0,0.0,0.0
AFG,Afghanistan,LVA,Latvia,0.0,3268.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,MOZ,Mozambique,0.0,13918.327,0.0,35645.942,0.0,20604.164,0.0,443000.0,0.0,36306.0
AFG,Afghanistan,PAK,Pakistan,0.0,43262706.525,0.0,111277268.271,0.0,401171416.869,0.0,229767965.281,0.0,89057974.832
AFG,Afghanistan,POL,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174420.0
AFG,Afghanistan,SGP,Singapore,0.0,405.828,0.0,0.0,0.0,58.027,0.0,0.0,0.0,0.0
AFG,Afghanistan,SWE,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.997,0.0,0.0
AFG,Afghanistan,TJK,Tajikistan,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,TUR,Türkiye,0.0,0.0,0.0,0.0,0.0,11506.0,0.0,57004.0,0.0,21579.0
AFG,Afghanistan,UZB,Uzbekistan,0.0,717.0,0.0,3743.0,0.0,122722.0,0.0,1329367.0,0.0,13751070.98
AGO,Angola,ALB,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514674.957
AGO,Angola,ARE,United Arab Emirates,41272674.682,0.0,175770851.718,30.167,105891686.855,0.0,0.0,54426.351,0.0,0.0
AGO,Angola,ARG,Argentina,0.0,0.0,0.0,8765573.1,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,AUS,Australia,0.0,0.0,57648376.271,0.0,0.0,37072616.886,0.0,0.0,0.0,0.0
AGO,Angola,BEL,Belgium,4502848.012,229691.549,0.0,7073879.764,175019050.394,26777313.898,132751175.079,34139381.77,9542490.12,7593738.973
AGO,Angola,BEN,Benin,0.0,312465.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,BFA,Burkina Faso,0.0,243215.718,0.0,0.0,0.0,8005332.924,0.0,77340.417,0.0,10298000.624
AGO,Angola,BGD,Bangladesh,0.0,0.0,42188608.208,0.0,0.0,0.0,122706583.999,0.0,30463499.01,0.0
AGO,Angola,BGR,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113236.132
AGO,Angola,BIH,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14800.413
AGO,Angola,BRA,Brazil,97289645.425,195927608.0,165041499.074,173606455.0,653856098.429,785240050.0,504025505.147,732052387.0,1116941985.84,1102386830.0
AGO,Angola,CAN,Canada,94893903.935,0.0,407174352.57,0.0,1121670260.694,45188124.926,712773442.172,0.0,726888329.53,0.0
AGO,Angola,CHE,Switzerland,0.0,0.0,0.0,0.0,0.0,18034858.923,0.0,0.0,0.0,0.0
AGO,Angola,CHL,Chile,85813912.599,85954528.43,516869632.992,537652997.39,395439275.877,390115917.8,0.0,0.0,0.0,0.0
AGO,Angola,CHN,China,13177932927.526,14686950196.0,20022774116.552,20943059621.0,21822046015.422,23089107826.0,18400791532.043,18800137521.0,16169562583.91,17519666866.0
AGO,Angola,CMR,Cameroon,0.0,0.0,0.0,0.0,0.0,6713772.859,0.0,0.0,0.0,0.0
AGO,Angola,COD,"Congo, Democratic Republic of the",572404.089,2186856.701,188685903.992,4794922.665,13610399.216,15858531.175,26593.642,36466854.29,5189702.94,0.0
AGO,Angola,COG,Congo,211047.8,1997.47,0.0,0.0,6513.69,2914.488,19269.492,0.0,16900.14,0.0
AGO,Angola,CPV,Cabo Verde,0.0,182243.285,0.0,0.0,0.0,22351836.649,0.0,0.0,0.0,9489493.303
AGO,Angola,CUB,Cuba,0.0,0.0,66.514,9592672.18,0.0,0.0,3.584,0.0,0.0,0.0
AGO,Angola,CZE,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,587.0
AGO,Angola,DEU,Germany,0.0,0.0,0.0,0.0,0.0,114992559.89,269256115.715,115531851.629,48363468.28,111050701.269
AGO,Angola,DNK,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9047.125,0.0,0.0
AGO,Angola,DOM,Dominican Republic,0.0,0.0,15008544.224,0.0,0.0,0.0,0.0,0.0,5472236.22,956649.75
AGO,Angola,ESP,Spain,459165868.802,604026342.704,628140238.308,711309201.823,2170108853.32,2063158727.239,2637566537.603,2657657896.649,2100473444.26,2320344728.51
AGO,Angola,FRA,France,351101122.727,494830605.655,230871685.303,229311714.971,3627214091.793,3910471850.538,1853379126.133,1759994878.977,1509582202.28,1757539539.977
AGO,Angola,GAB,Gabon,0.0,594205.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,GBR,United Kingdom of Great Britain and Northern Ireland,654.11,78761.123,0.0,5621.231,1403636946.853,1453309456.998,412407441.861,746616631.821,480610961.79,639909303.373
AGO,Angola,GHA,Ghana,0.0,0.0,0.0,967871.602,0.0,7394409.661,0.0,926354.199,0.0,0.0
AGO,Angola,GIB,GIB,0.0,0.0,67659073.833,0.0,112325475.681,0.0,255169121.571,0.0,109195823.15,0.0
AGO,Angola,GRC,Greece,8756786.046,0.0,95017909.158,73410035.79,0.0,63.183,0.0,0.0,0.0,2256344.378
AGO,Angola,HRV,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78379252.75,0.0
AGO,Angola,IDN,Indonesia,14606439.832,26500462.0,443927852.715,459278334.0,889337286.571,867664661.0,1212135853.567,1193803942.0,1559448158.8,1713006668.0
AGO,Angola,IND,India,1602005705.744,2005413125.027,2907767269.846,2228646495.86,5070834006.867,3702558188.251,2332163746.448,2794011105.398,4353365658.8,4613534449.764
AGO,Angola,ISR,Israel,75121344.129,0.0,60555501.464,0.0,0.0,0.0,0.0,0.0,78189281.64,0.0
AGO,Angola,ITA,Italy,296197726.869,277055766.465,625729106.509,134159429.114,1791549911.006,1594462189.128,924540855.928,890747853.266,528784502.46,622891652.759
AGO,Angola,JPN,Japan,51502569.189,2538.346,87524024.885,0.0,0.0,160525526.538,2875115.887,0.0,0.0,0.0
AGO,Angola,KOR,"Korea, Republic of",55636056.471,161237127.0,91043289.96,45188066.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,KWT,Kuwait,46840801.079,0.0,44938555.766,21138.0,0.0,1060.941,0.0,0.0,153930827.23,0.0
AGO,Angola,LBN,Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19522.0,0.0,11061.0
AGO,Angola,LBR,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3349884.54,0.0,0.0
AGO,Angola,MAR,Morocco,12043685.667,0.0,8812756.509,12026198.975,0.0,0.0,0.0,19375.751,0.0,0.0
AGO,Angola,MLI,Mali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.93,0.0
AGO,Angola,MMR,Myanmar,43512678.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,MOZ,Mozambique,0.0,0.0,0.0,109.658,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,MUS,Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34426563.55,35516856.789
AGO,Angola,MWI,Malawi,0.0,0.0,0.0,0.0,97587393.801,0.0,0.0,0.0,0.0,0.0
AGO,Angola,MYS,Malaysia,51551785.223,65000126.633,121210444.998,130233441.68,384104972.217,92304616.199,738401967.316,17009409.656,550057034.38,415065754.428
AGO,Angola,NAM,Namibia,0.0,6213.094,900.321,12704.682,2133.885,1548260.325,19662.286,311720.809,14789366.78,603013.461
AGO,Angola,NER,Niger,0.0,13140.637,0.0,10913.693,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,NGA,Nigeria,0.0,0.0,0.0,19578273.503,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,NLD,Netherlands,231732251.092,286806940.432,456193575.292,298598803.198,3422968158.278,4891162509.035,2378453678.265,2801485516.504,822340672.36,777910562.156
AGO,Angola,NOR,Norway,82249803.512,108581255.36,0.0,0.0,0.0,447.416,93.888,101.04,0.0,0.0
AGO,Angola,PAK,Pakistan,12366782.847,11354771.913,281290382.371,322266076.65,70455185.43,44896706.204,0.0,0.0,0.0,0.0
AGO,Angola,PAN,Panama,0.0,0.0,0.0,0.0,8.411,0.0,0.0,0.0,0.0,0.0
AGO,Angola,PHL,Philippines,12836394.755,18745682.0,0.0,12867439.0,0.0,19310798.0,0.0,11352957.0,0.0,0.0
AGO,Angola,POL,Poland,0.0,0.0,0.0,0.0,0.0,0.0,38159636.754,0.0,0.0,15450.0
AGO,Angola,PRT,Portugal,250761808.711,424369024.417,64970751.952,64275097.244,692759499.32,628517527.948,186971320.588,251411459.715,151930789.39,73679672.887
AGO,Angola,S19,S19,299615894.154,496824439.895,133772521.428,282483732.431,712385745.906,961678828.45,119647089.841,161182849.526,0.0,13706636.298
AGO,Angola,SAU,Saudi Arabia,0.0,13938219.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,SEN,Senegal,0.0,1800258.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,SGP,Singapore,423236146.541,384419946.56,751652390.951,737941314.247,411176359.97,417920711.294,581343631.617,493931497.493,755901098.77,672090805.007
AGO,Angola,SRB,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62681.0
AGO,Angola,STP,Sao Tome and Principe,0.0,11471333.137,0.0,15251564.079,32166037.8,25323022.29,22152497.226,20499509.853,16789108.39,0.0
AGO,Angola,SWE,Sweden,0.0,0.0,0.0,0.0,0.0,9883578.536,57970367.121,79735919.162,0.0,0.0
AGO,Angola,TGO,Togo,87070089.48,0.0,38242970.616,0.0,28971902.479,0.0,146816251.66,0.0,245248453.03,0.0
AGO,Angola,THA,Thailand,876438315.237,1138264662.651,1004404810.255,1428856634.887,885340604.621,1744143946.719,0.0,791028504.985,441393832.43,498836580.38
AGO,Angola,TUR,Türkiye,65009151.561,0.0,0.0,0.0,108175127.226,0.0,0.0,0.0,0.0,2363726.0
AGO,Angola,TZA,United Republic of Tanzania,0.0,395999.67,0.0,322500.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,URY,Uruguay,152898134.14,213302294.0,333653105.652,292941655.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,USA,United States of America,341047087.887,482834261.0,442867015.699,1033920550.0,601213693.229,1500417076.0,365739584.576,1058366897.0,908086721.03,1789112623.0
AGO,Angola,VNM,Viet Nam,0.0,0.0,0.0,19807292.575,0.0,30791831.98,115518094.145,178209118.477,229125337.73,0.0
AGO,Angola,W00,World (All partners),19687858157.826,0.0,31318918599.479,0.0,47576310443.686,0.0,35115546788.222,0.0,34198326779.69,0.0
AGO,Angola,ZAF,South Africa,183727392.45,35607163.151,489628802.003,341861765.056,321028727.321,453970795.912,378729405.776,335634636.81,720693063.86,792936871.19
AGO,Angola,_X ,Areas not elsewhere specified (NES),98336316.513,0.0,317881711.572,0.0,455429021.125,0.0,213035487.292,0.0,243143266.91,0.0
AIA,AIA,BRB,Barbados,0.0,0.0,0.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0
AIA,AIA,CZE,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0
AIA,AIA,DMA,Dominica,0.0,0.0,0.0,304.074,0.0,0.0,0.0,0.0,0.0,0.0
AIA,AIA,GRD,Grenada,0.0,0.0,0.0,212.593,0.0,0.0,0.0,0.0,0.0,0.0
AIA,AIA,MSR,MSR,0.0,1468.811,0.0,760.733,0.0,0.0,0.0,5097.711,0.0,6449.319
AIA,AIA,PER,Peru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.307
AIA,AIA,PRY,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482390.12
ALB,Albania,AND,Andorra,0.0,0.0,0.0,0.0,0.0,502.694,0.0,0.0,0.0,0.0
ALB,Albania,ARE,United Arab Emirates,299670.65,81999.217,397779.717,20.313,120152.025,0.0,988159.036,0.0,1730503.684,0.0
ALB,Albania,ARM,Armenia,0.0,0.0,0.0,0.0,0.0,891.24,0.0,53965.21,0.0,0.0
ALB,Albania,AUT,Austria,31.477,94.742,76886.104,50184.854,223585.016,226924.608,21.718,11.894,41311.261,48431.114
ALB,Albania,AZE,Azerbaijan,0.0,0.0,0.0,0.0,0.0,520.04,0.0,0.0,0.0,0.0
ALB,Albania,BEL,Belgium,0.0,732.056,5241056.507,23769.355,57985.699,19682.574,0.0,3686.899,0.0,2562.547
ALB,Albania,BFA,Burkina Faso,37261.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,Albania,BGR,Bulgaria,2912441.902,12643956.381,401555.486,7333305.22,35140.733,7940956.426,0.0,10162796.372,31160.512,402796.885
ALB,Albania,BIH,Bosnia and Herzegovina,2574602.099,3979251.45,6013594.999,13227827.21,2385243.545,4052585.04,6815921.568,8033078.804,5547244.952,6991049.575
ALB,Albania,BLR,Belarus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97209.884,0.0
ALB,Albania,BLZ,Belize,0.0,0.0,0.0,0.0,0.0,0.0,40777.236,0.0,71231.214,0.0
ALB,Albania,BMU,BMU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16611.961,0.0
ALB,Albania,CAN,Canada,0.0,0.0,0.0,11.963,0.0,23.049,0.0,31.113,0.0,223.6
ALB,Albania,CHE,Switzerland,294376.672,114811.53,221635.359,114957.229,5295031.671,47788.338,35711621.842,0.0,7821787.468,52.247
ALB,Albania,CHL,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.68,0.0,0.0
ALB,Albania,CHN,China,0.0,36584.0,0.0,21549.0,52686.557,24286.0,111605.507,62819.0,0.0,1582.0
ALB,Albania,CIV,Côte d'Ivoire,63114.117,543105.28,531873.939,524293.701,750392.385,771442.719,676440.658,1275445.818,681759.026,1954889.774
ALB,Albania,CMR,Cameroon,43528.929,0.0,3702.102,0.0,0.0,0.0,9963.102,0.0,1531.907,0.0
ALB,Albania,COD,"Congo, Democratic Republic of the",0.0,0.0,0.0,21791.243,0.0,0.0,0.0,0.0,0.0,0.0
ALB,Albania,COG,Congo,0.0,0.0,22520.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,Albania,COK,COK,6412.854,0.0,3727.798,0.0,0.0,0.0,0.0,0.0,3232.245,0.0
ALB,Albania,CPV,Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184217.098,0.0
ALB,Albania,CUB,Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90070.727,0.0
ALB,Albania,CYM,CYM,9184.596,0.0,70848.388,0.0,0.0,0.0,432150.248,0.0,19206.7,0.0
ALB,Albania,CYP,Cyprus,17330.224,17713.176,39500.34,1162373.522,139919.71,24205.376,67437.816,27285.814,191104.886,26090.781
ALB,Albania,CZE,Czechia,259056.906,3635552.0,307905.091,4970723.0,98065.023,92069.0,198766.213,189740.0,131120.332,137430.0
ALB,Albania,DEU,Germany,13039411.122,64555.479,2713841.718,702274.996,7677153.568,5976895.878,74467023.439,2645908.102,63290187.757,4011312.654
ALB,Albania,DNK,Denmark,1884744.509,381802.651,201181.254,220097.356,339290.546,371183.314,5916005.263,226695.117,3002422.463,263625.627
ALB,Albania,DOM,Dominican Republic,0.0,0.0,0.0,0.0,2221848.84,0.0,0.0,0.0,0.0,0.0
ALB,Albania,DZA,Algeria,0.0,0.0,0.0,0.0,11972742.141,0.0,0.0,0.0,0.0,0.0
ALB,Albania,ECU,Ecuador,0.0,0.0,0.0,17656.04,0.0,0.0,0.0,0.0,0.0,79.49
ALB,Albania,EGY,Egypt,7494045.232,0.0,0.0,0.0,1307113.666,0.0,56080.299,0.0,0.0,0.0
ALB,Albania,ESP,Spain,126063415.594,131031679.886,203154753.81,199703126.494,177947510.406,306279442.344,166465897.363,178701799.688,106344753.909,98660833.124
ALB,Albania,EST,Estonia,16078.665,72.77,0.0,624.06,0.0,251.06,0.0,513.11,0.0,2515.25
ALB,Albania,FIN,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22460.05,42.963
ALB,Albania,FRA,France,314087.576,34992.317,269116.71,39775.557,1053907.089,265206.085,1720502.213,617481.152,2419583.136,1561370.614
ALB,Albania,GBR,United Kingdom of Great Britain and Northern Ireland,30808.025,24998.711,32824.554,25944.037,110990.653,206457.1,47732880.557,196794.708,44774.897,66376.48
ALB,Albania,GEO,Georgia,107302.815,155833.14,162123.708,138798.25,216392.947,243547.172,280062.473,370458.756,56309.274,58243.735
ALB,Albania,GIB,GIB,0.0,0.0,0.0,0.0,0.0,0.0,250091.949,0.0,0.0,0.0
ALB,Albania,GIN,Guinea,0.0,0.0,148363.645,0.0,0.0,0.0,4825.411,0.0,0.0,0.0
ALB,Albania,GMB,Gambia,203.792,0.0,2831.904,0.0,0.0,0.0,17485.49,0.0,22928.826,0.0
ALB,Albania,GRC,Greece,7067945.3,48841740.127,5362955.793,103106579.909,28928770.209,266179540.273,81835105.265,229588478.988,28355047.971,146931606.135
ALB,Albania,GUY,Guyana,0.0,0.0,4716.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,Albania,HRV,Croatia,3549035.429,11344.0,9904906.794,13.0,8098306.83,120016.0,14575132.646,0.0,10202478.748,43739.0
ALB,Albania,HUN,Hungary,46742.493,0.0,45314.158,46096.0,395772.258,1054.0,246649.218,0.0,302492.777,0.0
ALB,Albania,IRL,Ireland,0.0,0.0,0.0,2602.029,0.0,2293.54,0.0,939.622,0.0,6251.83
ALB,Albania,ISR,Israel,51709.366,0.0,0.0,0.0,0.0,0.0,90115.833,0.0,372172.765,441000.0
ALB,Albania,ITA,Italy,2104003.694,20950764.396,11033811.142,27715297.979,146442561.862,13172299.936,67075686.313,19975335.942,118937112.873,17987436.848
ALB,Albania,KGZ,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49758.336,0.0
ALB,Albania,KNA,Saint Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,2409.867,0.0,4920.7,0.0
ALB,Albania,KOR,"Korea, Republic of",55875.18,54297.0,0.0,0.0,0.0,34917581.0,0.0,0.0,0.0,0.0
ALB,Albania,KWT,Kuwait,92957.974,10038.0,97977.226,1805.0,0.0,0.0,20071.307,50265.176,24271.258,0.0
ALB,Albania,LBN,Lebanon,150254.128,117736.0,155165.783,130503.0,119450.041,89342.0,222407.104,186878.0,410310.346,269363.0
ALB,Albania,LBR,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86053.436,0.0
ALB,Albania,LBY,Libya,1768566.872,0.0,17828.751,0.0,0.0,0.0,0.0,0.0,1508208.574,0.0
ALB,Albania,LKA,Sri Lanka,14928.403,15123.935,20953.081,22566.408,0.0,41206.495,8913.116,9178.273,32891.264,29298.424
ALB,Albania,LTU,Lithuania,0.0,0.0,0.0,0.0,0.0,30.0,287500.352,148321.0,162311.238,171506.0
ALB,Albania,LUX,Luxembourg,0.0,0.0,0.0,12.076,113771.079,0.0,155344.224,0.0,45957.605,137763.664
ALB,Albania,LVA,Latvia,80.35,0.0,0.0,190.421,0.0,0.0,0.0,0.0,0.0,0.0
ALB,Albania,MAR,Morocco,342533.689,1935370.97,260994.48,117174.369,71231.94,19752.555,2511519.923,2245920.168,172071.243,0.0
ALB,Albania,MDA,Republic of Moldova,30060.672,17512.0,76290.558,27736.0,0.0,0.0,24723.058,30613.0,8545.514,9509.0
ALB,Albania,MHL,Marshall Islands,14864.335,0.0,0.0,0.0,0.0,0.0,11095.822,0.0,0.0,0.0
ALB,Albania,MKD,North Macedonia,2539229.944,2278417.78,4721487.386,4327972.51,12415391.244,17021217.35,55955134.543,31692662.756,32161497.327,16792963.21
ALB,Albania,MLI,Mali,0.0,0.0,50166.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,Albania,MLT,Malta,10059.911,0.0,505473.172,0.0,1932009.815,0.0,309825.595,55222.551,517178.887,0.0
ALB,Albania,MNE,Montenegro,6070115.398,5586222.708,5316107.006,7321986.337,224699546.722,26557475.382,24447527.434,15931093.134,12200957.509,27129254.447
ALB,Albania,MNG,Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.926,0.0
ALB,Albania,NER,Niger,0.0,0.0,0.0,0.0,0.0,799.782,0.0,0.0,0.0,0.0
ALB,Albania,NGA,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,51551.632,0.0,44148.161,0.0
ALB,Albania,NLD,Netherlands,1674374.246,125182.397,170569.304,4499546.271,4501513.049,179029.851,433056.832,387459.635,7571352.04,387435.921
ALB,Albania,NOR,Norway,5.605,0.0,0.0,223.166,0.0,142171.932,53.515,0.0,0.0,0.0
ALB,Albania,OMN,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17955.429,0.0
ALB,Albania,PAK,Pakistan,0.0,52919.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,Albania,PAN,Panama,70429.308,0.0,108511.548,0.0,19010.397,0.0,28709.684,0.0,62083.29,0.0
ALB,Albania,PLW,Palau,0.0,0.0,0.0,0.0,0.0,0.0,29667.797,0.0,0.0,0.0
ALB,Albania,POL,Poland,140506.062,140466.0,322490.124,292995.0,579633.791,531165.0,460627.793,449162.0,272035.385,267229.0
ALB,Albania,PRT,Portugal,181119.604,175392.191,217543.661,237250.61,105116.732,159632.656,193674.34,194731.072,309950.279,226125.138
