typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,116538496.879,,116538496.879,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,12,DZA,Algeria,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,1706.345,,1706.345,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,32,ARG,Argentina,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,108744.681,,108744.681,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,48,BHR,Bahrain,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,591.016,,591.016,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,68,BOL,Bolivia (Plurinational State of),0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,6826.211,,6826.211,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,70,BIH,Bosnia Herzegovina,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,12232.935,,12232.935,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,100,BGR,Bulgaria,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,1330071.128,,1330071.128,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,116,KHM,Cambodia,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,1039.615,,1039.615,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,2087951.513,,2087951.513,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,156,CHN,China,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,1698657.229,,1698657.229,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,191,HRV,Croatia,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,423485.776,,423485.776,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,203,CZE,Czechia,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,106.772,,106.772,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,218,ECU,Ecuador,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,85.5,,85.5,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,251,FRA,France,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,5129520.242,,5129520.242,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,19772.808,,19772.808,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,300,GRC,Greece,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,1989691.87,,1989691.87,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,348,HUN,Hungary,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,986285.094,,986285.094,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,372,IRL,Ireland,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,14120.891,,14120.891,0,False,True
C,A,20210101,2021,52,2021,8,ALB,Albania,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,10,Cereals,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,4796293.039,,4796293.039,0,False,True
