exporterISO,exporterName,importerISO,importerName,exp_2020,imp_2020,exp_2021,imp_2021,exp_2022,imp_2022,exp_2023,imp_2023,exp_2024,imp_2024
ABW,ABW,CAN,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741,0.0,0.0
ABW,ABW,NLD,Netherlands,85.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,USA,United States of America,1.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,W00,World (All partners),86.592,0.0,0.0,0.0,0.0,0.0,17180.447,0.0,0.0,0.0
ABW,ABW,_X ,Areas not elsewhere specified (NES),0.0,0.0,0.0,0.0,0.0,0.0,17180.447,0.0,0.0,0.0
AFG,Afghanistan,ARE,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,5942.382,0.0,0.0,0.0,0.0
AFG,Afghanistan,CHN,China,0.0,51024.0,0.0,0.0,0.0,75502.0,0.0,30.0,0.0,1305891.0
AFG,Afghanistan,ESP,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.838
AFG,Afghanistan,MOZ,Mozambique,0.0,1358.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,PAK,Pakistan,0.0,307345.764,0.0,3577444.678,0.0,10417748.908,0.0,5310151.338,0.0,315826.124
AFG,Afghanistan,RUS,Russian Federation,0.0,0.0,0.0,4738.55,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,S19,S19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.608
AFG,Afghanistan,TUR,Türkiye,0.0,0.0,0.0,87.0,0.0,95.0,0.0,501.0,0.0,0.0
AFG,Afghanistan,UZB,Uzbekistan,0.0,0.0,0.0,0.0,0.0,7850.0,0.0,308898.0,0.0,107.0
AGO,Angola,AGO,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0
AGO,Angola,ARE,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,1005.582,0.0,0.0,0.0,0.0
AGO,Angola,BRA,Brazil,0.0,0.0,0.0,0.0,0.217,0.0,461.872,0.0,1.07,0.0
AGO,Angola,CHN,China,0.0,6763117.0,6616586.452,16922666.0,6320917.935,18909100.0,39166.797,53051.0,200703.74,15895.0
AGO,Angola,CIV,Côte d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62851.563
AGO,Angola,COD,"Congo, Democratic Republic of the",0.0,0.0,0.0,0.0,0.0,0.0,1664.183,0.0,0.0,0.0
AGO,Angola,COG,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29952.0,0.0
AGO,Angola,DEU,Germany,0.0,0.0,0.0,0.0,381.496,1757.742,0.0,0.0,0.0,0.0
AGO,Angola,GEO,Georgia,0.0,0.0,0.0,0.0,9838.223,0.0,0.0,17917.74,0.0,0.0
AGO,Angola,IND,India,0.0,56340.535,0.0,0.0,923.012,0.0,0.0,0.0,0.0,12.096
AGO,Angola,ITA,Italy,0.0,0.0,0.0,0.0,0.0,1744.902,0.0,0.0,0.0,0.0
AGO,Angola,LBR,Liberia,0.0,0.0,0.0,0.0,135.085,0.0,0.0,0.0,0.0,0.0
AGO,Angola,MOZ,Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39600.0,0.0
AGO,Angola,NAM,Namibia,0.0,0.0,0.0,0.0,8055.661,0.0,177.571,0.0,0.0,0.0
AGO,Angola,NOR,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0
AGO,Angola,PRT,Portugal,0.0,0.0,0.0,0.0,6.896,0.0,46.565,1099.65,505.62,596.241
AGO,Angola,TUR,Türkiye,0.0,0.0,3230191.178,2920607.0,3012.163,0.0,0.0,0.0,0.0,0.0
AGO,Angola,USA,United States of America,0.0,0.0,76253.711,0.0,0.0,0.0,71.728,0.0,0.0,0.0
AGO,Angola,VNM,Viet Nam,0.0,806951.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Angola,W00,World (All partners),0.0,0.0,9927047.301,0.0,6343759.581,0.0,43215.288,0.0,271334.43,0.0
AGO,Angola,ZAF,South Africa,0.0,0.0,4015.961,1418.327,488.894,201.151,1626.571,2936.872,500.0,734.107
ALB,Albania,ARE,United Arab Emirates,6653318.429,0.0,6531589.421,0.0,0.0,0.0,12060444.176,0.0,2114665.773,0.0
ALB,Albania,AUT,Austria,87486.895,0.0,124381.152,0.0,0.0,0.0,0.0,0.0,7.646,24239.91
ALB,Albania,BEL,Belgium,0.0,0.0,168881.767,0.0,0.0,2.633,0.0,125148.744,0.0,420703.447
ALB,Albania,BGR,Bulgaria,4076275.3,4686235.925,9518109.254,9409824.066,16010089.266,14782758.403,2792419.295,2776056.662,116545.445,138803.083
ALB,Albania,CAN,Canada,0.0,0.0,0.0,7.178,0.0,3.073,0.0,0.0,0.0,4.938
ALB,Albania,CHE,Switzerland,0.0,0.0,1020378.049,0.0,0.0,0.0,3845481.809,0.0,2835066.739,0.0
ALB,Albania,CHN,China,36588664.639,57869731.0,49127945.415,91358521.0,5631920.978,154628739.0,97010942.183,147361303.0,110206598.347,169779598.0
ALB,Albania,CZE,Czechia,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
ALB,Albania,DEU,Germany,0.0,2004.218,0.0,0.0,0.0,0.0,26.859,81.773,0.0,1.048
ALB,Albania,ESP,Spain,0.0,694117.267,0.0,119.752,0.0,0.0,52143.981,0.0,0.0,0.0
ALB,Albania,FIN,Finland,0.0,0.0,0.0,0.0,0.0,174056.302,0.0,3.244,0.0,3.144
ALB,Albania,FRA,France,452600.717,1139343.937,358674.885,538092.435,481014.216,915867.985,508122.461,623100.505,544799.317,643306.332
ALB,Albania,GEO,Georgia,0.0,0.0,8583199.45,4455764.08,0.0,4336359.73,0.0,0.0,0.0,971770.67
ALB,Albania,GRC,Greece,0.0,0.0,0.0,0.0,45236881.478,0.0,0.0,0.0,0.0,0.0
ALB,Albania,HKG,HKG,2604927.299,0.0,2396014.042,0.0,0.0,0.0,2312995.54,0.0,3870487.8,0.0
ALB,Albania,HRV,Croatia,0.0,0.0,0.0,0.0,156207.4,0.0,0.0,0.0,0.0,0.0
ALB,Albania,HUN,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
ALB,Albania,IDN,Indonesia,0.0,0.0,0.0,0.0,0.0,15515.0,0.0,13397.0,0.0,4871483.0
ALB,Albania,IND,India,0.0,0.0,0.0,0.0,0.0,0.0,465871.624,139490.261,0.0,3992411.961
ALB,Albania,ITA,Italy,855.48,107722.789,50436.941,105882.461,39286448.418,1140404.279,1155991.578,1483849.796,281143.757,715440.495
ALB,Albania,JPN,Japan,0.0,2349093.939,0.0,1593156.73,0.0,427709.455,0.0,450255.735,0.0,541164.022
ALB,Albania,KOR,"Korea, Republic of",2043418.024,549445.0,2718412.329,9556306.0,0.0,3828555.0,0.0,0.0,0.0,0.0
ALB,Albania,MHL,Marshall Islands,359626.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,Albania,MKD,North Macedonia,7542277.555,8563434.16,7263184.183,7320286.16,3598514.82,3570606.09,840605.697,882732.86,894.763,0.0
ALB,Albania,MLT,Malta,0.0,0.0,0.0,0.0,11745307.421,0.0,0.0,0.0,0.0,0.0
ALB,Albania,MNE,Montenegro,0.0,0.0,184208.936,0.0,85807.902,0.0,0.0,0.0,0.0,0.0
ALB,Albania,MOZ,Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0
ALB,Albania,MYS,Malaysia,11256128.539,11552284.058,1312408.879,2732481.728,0.0,0.0,0.0,0.0,18332783.26,17039440.736
ALB,Albania,NLD,Netherlands,0.0,0.0,98.957,1337.679,0.0,495.986,0.0,323.299,0.0,258.689
ALB,Albania,POL,Poland,8118.614,5591.0,22.942,278.0,6231.698,9094.0,0.0,0.0,0.0,0.0
ALB,Albania,ROU,Romania,0.0,0.0,0.0,187.53,0.0,0.0,0.0,0.0,0.0,0.0
ALB,Albania,SRB,Serbia,3240514.813,0.0,4065745.721,4011.0,2280720.106,0.0,0.0,0.0,1233892.571,0.0
ALB,Albania,SWE,Sweden,0.0,0.0,0.0,0.0,19575158.026,0.0,16771493.602,0.0,11730091.302,0.0
ALB,Albania,THA,Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96051.31
ALB,Albania,TUR,Türkiye,198319.262,510551.0,274961.188,47304.0,415777.329,476475.0,20.131,136608.0,1024783.649,1145346.0
ALB,Albania,USA,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33587.322,48672.0
ALB,Albania,W00,World (All partners),75112531.783,0.0,93698653.511,0.0,144510079.056,0.0,137816558.936,0.0,152325347.693,0.0
AND,Andorra,DJI,Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.81,0.0,0.0
AND,Andorra,ESP,Spain,7940.652,0.0,5952.174,0.0,8288.475,168.067,6666.287,0.0,0.0,0.0
AND,Andorra,FRA,France,277.807,274.127,235.264,236.548,189.291,210.61,237.913,237.879,0.0,1039.085
AND,Andorra,W00,World (All partners),8218.459,0.0,6187.437,0.0,8477.767,0.0,6904.2,0.0,0.0,0.0
ARE,United Arab Emirates,AFG,Afghanistan,0.0,0.0,0.0,0.0,12893.533,0.0,427090.243,0.0,0.0,0.0
ARE,United Arab Emirates,AGO,Angola,24.858,66405.253,0.0,0.0,1520.899,296446.059,745931.168,362578.596,0.0,196457.9
ARE,United Arab Emirates,ARM,Armenia,6118.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,AUS,Australia,30928.8,0.0,592982.938,316415.01,903470.218,523754.765,209411.801,491325.093,0.0,26790.178
ARE,United Arab Emirates,AUT,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.425,0.0,125741.22
ARE,United Arab Emirates,AZE,Azerbaijan,1435684.124,0.0,10356.678,0.0,0.0,0.0,5914845.338,0.0,0.0,0.0
ARE,United Arab Emirates,BEL,Belgium,778240.5,412500.122,400677.647,63245.962,224364.051,713483.948,624683.863,96950.405,0.0,151832.142
ARE,United Arab Emirates,BEN,Benin,0.0,0.0,0.0,0.0,0.0,0.0,30.167,2047.848,0.0,0.0
ARE,United Arab Emirates,BGD,Bangladesh,35718.222,0.0,0.0,0.0,0.0,0.0,9351.913,0.0,0.0,0.0
ARE,United Arab Emirates,BGR,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,3264.806,0.0,0.0,0.0
ARE,United Arab Emirates,BHR,Bahrain,71397.147,61261.47,106566.6,70894.521,69818.356,85806.25,54848.467,47594.891,0.0,0.0
ARE,United Arab Emirates,BRA,Brazil,0.0,0.0,0.0,0.0,1500.34,157812.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,BRN,Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,737.596,0.0,0.0,0.0
ARE,United Arab Emirates,BTN,Bhutan,0.0,0.0,0.0,0.0,0.0,225600.653,0.0,180051.721,0.0,0.0
ARE,United Arab Emirates,CAN,Canada,0.0,33.553,32.681,7.975,526347.16,66.075,764.242,120.749,0.0,4.938
ARE,United Arab Emirates,CHE,Switzerland,0.0,0.0,0.0,0.0,15526.752,0.0,0.0,257.002,0.0,984.734
ARE,United Arab Emirates,CHL,Chile,0.0,0.0,0.0,224.25,0.0,92.59,0.0,0.0,0.0,153.66
ARE,United Arab Emirates,CHN,China,2280330.208,25680163.0,11129565.925,69709150.0,1201035.174,57588652.0,6257074.766,86441126.0,0.0,85547560.0
ARE,United Arab Emirates,CIV,Côte d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,41.389,0.0,0.0,0.0
ARE,United Arab Emirates,COD,"Congo, Democratic Republic of the",0.0,0.0,83600.052,0.0,0.0,0.0,50.279,0.0,0.0,0.0
ARE,United Arab Emirates,COG,Congo,62.154,86.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,COM,Comoros,380701.189,166.186,99251.189,410.371,0.0,589.096,0.0,408.952,0.0,0.0
ARE,United Arab Emirates,CYP,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.38
ARE,United Arab Emirates,DEU,Germany,43.799,46894.592,2280785.442,44.872,2289427.83,377763.191,266771.467,132807.903,0.0,419546.097
ARE,United Arab Emirates,DJI,Djibouti,191.624,0.0,99092.751,0.0,17726.616,534.565,15936.283,3026.887,0.0,0.0
ARE,United Arab Emirates,DNK,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.628,0.0,0.0
ARE,United Arab Emirates,DZA,Algeria,0.0,0.0,168448.385,0.0,0.0,0.0,9734.034,0.0,0.0,0.0
ARE,United Arab Emirates,ECU,Ecuador,0.0,0.0,41783.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,EGY,Egypt,7057.215,0.0,674486.666,101.624,181951.235,0.0,736371.277,148155.213,0.0,0.0
ARE,United Arab Emirates,ERI,Eritrea,12253.234,0.0,220673.922,0.0,11071.749,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,ESP,Spain,0.0,375358.998,0.0,11625.356,39.346,0.0,0.0,567.969,0.0,106.6
ARE,United Arab Emirates,ETH,Ethiopia,20422.057,194.33,14159.292,7300.37,79111.096,0.0,18126.706,158478.038,0.0,0.0
ARE,United Arab Emirates,FIN,Finland,59.36,135.921,0.0,0.0,0.0,0.0,0.0,28.113,0.0,0.0
ARE,United Arab Emirates,FRA,France,5990.47,70.816,0.0,23.655,12.526,42.122,11140.988,407.638,0.0,110225.297
ARE,United Arab Emirates,GAB,Gabon,0.0,0.0,1810.048,0.0,0.0,0.0,14.432,0.0,0.0,0.0
ARE,United Arab Emirates,GBR,United Kingdom of Great Britain and Northern Ireland,14667.029,0.0,680.735,2430.319,1388.7,10594.086,24936.626,91096.899,0.0,0.0
ARE,United Arab Emirates,GHA,Ghana,0.0,0.0,307.997,2445.209,306.704,8349.258,29055.046,132.512,0.0,0.0
ARE,United Arab Emirates,GMB,Gambia,0.0,0.0,0.0,3179.96,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,GRC,Greece,0.0,0.0,418717.483,0.0,0.0,0.0,0.0,0.0,0.0,123106.706
ARE,United Arab Emirates,GTM,Guatemala,0.0,23897.0,0.0,24749.0,0.0,0.0,0.0,1432.0,0.0,0.0
ARE,United Arab Emirates,GUY,Guyana,0.0,0.0,35480.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,HUN,Hungary,0.0,0.0,1.361,13.0,2.723,3.0,0.0,9.0,0.0,0.0
ARE,United Arab Emirates,IDN,Indonesia,324757.505,4248654.0,3117951.962,16130334.0,16968.223,8627568.0,3633280.77,14625328.0,0.0,12834690.0
ARE,United Arab Emirates,IND,India,8997002.88,59764123.278,13050281.934,158115494.572,13160954.298,144879720.026,20232506.858,35406820.307,0.0,26900433.472
ARE,United Arab Emirates,IRL,Ireland,0.0,0.0,0.0,0.0,0.0,146.374,0.0,1.081,0.0,0.0
ARE,United Arab Emirates,IRN,Iran (Islamic Republic of),1051830.175,31806695.0,574991.679,56307186.0,0.0,63427244.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,IRQ,Iraq,334504.017,0.0,162949.076,0.0,576081.31,0.0,893043.104,0.0,0.0,0.0
ARE,United Arab Emirates,ISR,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990000.0
ARE,United Arab Emirates,ITA,Italy,1378170.183,1789012.457,1078700.31,3214903.421,1383618.627,2000896.649,1013308.435,12998266.356,0.0,1940742.801
ARE,United Arab Emirates,JOR,Jordan,45472.026,45056.347,2022.246,0.0,46369.97,0.0,173150.846,0.0,0.0,0.0
ARE,United Arab Emirates,JPN,Japan,28657.32,8251.966,969761.28,2806.265,1299595.879,2258.587,2119702.865,57391.466,0.0,857132.619
ARE,United Arab Emirates,KAZ,Kazakhstan,1654934.922,0.0,3359050.961,0.0,13277962.597,0.0,2630467.818,0.0,0.0,0.0
ARE,United Arab Emirates,KEN,Kenya,1344.874,10626.307,11368.277,14089.371,89457.86,30071.393,5465.952,26678.985,0.0,1944656.483
ARE,United Arab Emirates,KHM,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,194692.607,92023.27,0.0,0.0
ARE,United Arab Emirates,KOR,"Korea, Republic of",661215.031,32314574.0,2039780.202,66390426.0,4165510.133,148333368.0,2921795.377,106325038.0,0.0,163407680.0
ARE,United Arab Emirates,KWT,Kuwait,246266.593,1101773.0,1918148.725,1861244.0,907914.665,569042.861,1302459.038,1150597.235,0.0,2309979.0
ARE,United Arab Emirates,LAO,Lao People's Democratic Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33050.1,0.0,0.0
ARE,United Arab Emirates,LBN,Lebanon,0.0,0.0,0.0,0.0,1089.176,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,LBY,Libya,0.0,0.0,90635.532,0.0,0.0,0.0,3561.606,0.0,0.0,0.0
ARE,United Arab Emirates,LKA,Sri Lanka,206429.534,29190.208,638981.602,167081.914,479600.558,41857.259,469170.173,35205.465,0.0,404.305
ARE,United Arab Emirates,LSO,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.373,0.0,0.0
ARE,United Arab Emirates,LTU,Lithuania,0.0,0.0,0.0,84624.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,LUX,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11,0.0,0.0
ARE,United Arab Emirates,LVA,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,5.446,0.0,0.0,0.0
ARE,United Arab Emirates,MAR,Morocco,0.0,0.0,0.0,2920.626,16353.982,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,MDG,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,150.306,0.0,0.0,0.0
ARE,United Arab Emirates,MDV,Maldives,945.247,8667.347,0.0,6133.569,0.0,36.462,37084.895,72111.327,0.0,489.446
ARE,United Arab Emirates,MLT,Malta,0.0,0.0,0.0,0.0,0.0,16.849,0.0,3589.812,0.0,0.0
ARE,United Arab Emirates,MOZ,Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34130.2
ARE,United Arab Emirates,MUS,Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,12.526,0.0,0.0,0.0
ARE,United Arab Emirates,MWI,Malawi,42467.26,0.0,0.0,21.275,0.0,0.0,0.0,0.0,0.0,2831.73
ARE,United Arab Emirates,MYS,Malaysia,2738236.089,22467199.646,5882545.241,66927140.997,2879606.291,96450232.227,9354080.019,67630341.034,0.0,83588894.979
ARE,United Arab Emirates,NER,Niger,0.0,0.0,0.0,0.0,0.0,132525.255,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,NGA,Nigeria,49545.545,144701.571,502.791,0.0,10.075,0.0,346529.82,607535.455,0.0,116379.28
ARE,United Arab Emirates,NLD,Netherlands,315243.048,303892.668,105586.11,497409.717,468.128,465042.071,1155671.725,1750838.807,0.0,2573752.448
ARE,United Arab Emirates,NOR,Norway,341.846,0.0,202212.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,NZL,New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,5.933,0.0,0.0,0.0
ARE,United Arab Emirates,OMN,Oman,1325380.035,9533190.299,3767683.639,4484052.009,2623928.49,8718720.402,3550686.237,5297053.308,0.0,0.0
ARE,United Arab Emirates,PAK,Pakistan,81748.08,151534.351,506947.052,199466.334,2167531.929,5309732.065,2998211.154,5875623.628,0.0,4272420.308
ARE,United Arab Emirates,POL,Poland,1637184.614,0.0,7916233.952,0.0,529198.079,0.0,0.0,340.0,0.0,0.0
ARE,United Arab Emirates,PSE,PSE,0.0,0.0,0.0,0.0,0.0,0.0,3841.525,0.0,0.0,0.0
ARE,United Arab Emirates,QAT,Qatar,0.0,0.0,1706.756,0.0,407438.055,0.0,111364.68,0.0,0.0,389771.864
ARE,United Arab Emirates,ROU,Romania,36540.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,RUS,Russian Federation,248895.922,0.0,29252.389,0.0,60234.77,0.0,71600.861,0.0,0.0,0.0
ARE,United Arab Emirates,RWA,Rwanda,0.0,835.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,S19,S19,95942.908,499940.642,570.388,763803.425,1024845.172,1891621.24,338595.541,709737.314,0.0,910700.004
ARE,United Arab Emirates,SAU,Saudi Arabia,1288774.848,729207.448,1082750.652,726575.715,3180852.129,1983458.084,5530016.371,4902527.611,0.0,357826.658
ARE,United Arab Emirates,SDN,Sudan,0.0,0.0,412740.628,0.0,6535.058,0.0,15709.598,0.0,0.0,0.0
ARE,United Arab Emirates,SEN,Senegal,0.0,0.0,0.0,0.0,53268.072,0.0,6.263,0.0,0.0,1600.845
ARE,United Arab Emirates,SGP,Singapore,0.0,877993.951,0.0,865500.119,51.736,0.0,201428.087,3130.254,0.0,34225.31
ARE,United Arab Emirates,SLE,Sierra Leone,0.0,0.0,0.0,0.0,81910.073,0.0,98577.519,0.0,0.0,0.0
ARE,United Arab Emirates,SOM,Somalia,0.0,0.0,88777.778,0.0,38356.318,0.0,6092.463,0.0,0.0,0.0
ARE,United Arab Emirates,SRB,Serbia,0.0,0.0,0.0,0.0,415.793,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,SSD,South Sudan,0.0,0.0,0.0,0.0,12502.655,0.0,10891.763,0.0,0.0,0.0
ARE,United Arab Emirates,SVK,Slovakia,0.0,0.0,0.0,0.0,0.0,146.374,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,SWE,Sweden,0.0,0.0,1688.223,4430.677,0.0,1779.667,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,SYC,Seychelles,0.0,6371.55,1146.363,11919.419,87.679,22444.38,6.263,0.0,0.0,1445.712
ARE,United Arab Emirates,TGO,Togo,0.0,0.0,35.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,THA,Thailand,166335.052,866812.869,1055924.273,91.737,0.0,80.685,353453.096,303142.388,0.0,1091628.3
ARE,United Arab Emirates,TJK,Tajikistan,258474.902,0.0,281843.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,TKM,Turkmenistan,92334.295,0.0,17.849,0.0,0.0,0.0,1.005,0.0,0.0,0.0
ARE,United Arab Emirates,TTO,Trinidad and Tobago,20723.024,0.0,24066.412,2102.38,754.187,6559.267,0.0,6720.924,0.0,0.0
ARE,United Arab Emirates,TUN,Tunisia,0.0,0.0,0.0,0.0,0.0,0.0,223567.436,0.0,0.0,0.0
ARE,United Arab Emirates,TUR,Türkiye,1547645.688,1728947.0,1444231.083,1567401.0,238962.008,376993.0,22467.332,27243.0,0.0,450717.0
ARE,United Arab Emirates,TZA,United Republic of Tanzania,99.553,252368.99,0.0,147.0,4022.328,0.0,236.223,0.0,0.0,349.978
ARE,United Arab Emirates,UGA,Uganda,0.0,62148.0,0.0,14480.0,0.0,2040.0,0.0,2385.0,0.0,8782.0
ARE,United Arab Emirates,UKR,Ukraine,0.0,0.0,3921.035,0.0,14102.654,0.0,0.0,0.0,0.0,0.0
ARE,United Arab Emirates,USA,United States of America,351.613,0.0,22330.589,3493747.0,93403.183,7656353.0,3509.489,625956.0,0.0,859631.0
ARE,United Arab Emirates,UZB,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181000.0,0.0,0.0
ARE,United Arab Emirates,VNM,Viet Nam,87.014,16804956.006,2847535.803,11344236.416,2409543.568,1008427.5,1047178.604,4446805.482,0.0,0.0
ARE,United Arab Emirates,W00,World (All partners),31268982.142,0.0,70233341.086,0.0,59079580.994,0.0,78729020.998,0.0,0.0,0.0
ARE,United Arab Emirates,YEM,Yemen,72257.596,0.0,3189.999,0.0,21284.86,0.0,2280.735,0.0,0.0,0.0
ARE,United Arab Emirates,ZAF,South Africa,1238951.742,486795.543,1155815.597,374374.211,2271275.416,710988.998,2292939.74,1465321.474,0.0,623938.662
ARE,United Arab Emirates,ZMB,Zambia,0.0,0.0,0.0,0.0,0.0,26687.215,0.0,0.0,0.0,156737.517
ARG,Argentina,ARE,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,688.139,0.0,0.0,0.0,0.0
ARG,Argentina,BEL,Belgium,0.0,44175202.048,0.0,79880467.207,0.0,53263637.984,0.0,81383815.584,0.0,69747992.852
ARG,Argentina,BGR,Bulgaria,0.0,7031881.078,0.0,10779313.247,0.0,0.0,0.0,0.0,0.0,7764459.19
ARG,Argentina,BOL,Bolivia (Plurinational State of),0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0
ARG,Argentina,CAN,Canada,0.0,1982023.4,0.0,308.643,0.0,109.869,0.0,931.174,0.0,719.472
ARG,Argentina,CHL,Chile,0.0,10854098.43,0.0,13888993.96,0.0,267037.43,0.0,583917.61,0.0,29884950.45
ARG,Argentina,CHN,China,0.0,592.0,0.0,7723.0,22205088.86,22000873.0,33320475.37,45249008.0,132725473.44,208605245.0
ARG,Argentina,DEU,Germany,0.0,67028138.303,0.0,132499747.056,0.0,34903664.037,0.0,41178536.758,0.0,50577480.837
ARG,Argentina,ECU,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8,0.0,42.65
ARG,Argentina,ESP,Spain,0.0,331.603,0.0,5166009.649,0.0,770.505,0.0,252.768,0.0,473.587
ARG,Argentina,FIN,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930536.39,0.0,10444462.482
ARG,Argentina,FRA,France,0.0,0.0,0.0,0.0,0.0,90.562,0.0,2896.719,0.0,0.0
ARG,Argentina,GHA,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4334061.094,0.0,0.0
ARG,Argentina,GTM,Guatemala,0.0,1985.0,0.0,0.0,0.0,2342.0,0.0,2314.0,0.0,5004.0
ARG,Argentina,IDN,Indonesia,0.0,0.0,0.0,82873.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Argentina,IND,India,0.0,0.0,0.0,957104.419,0.0,153518.969,0.0,20016.487,0.0,342523.923
ARG,Argentina,IRL,Ireland,0.0,0.0,0.0,56818.844,0.0,49.493,0.0,0.0,0.0,0.0
ARG,Argentina,JPN,Japan,0.0,559709.952,0.0,19070848.487,0.0,20119135.487,0.0,16586923.886,0.0,16913314.688
ARG,Argentina,KOR,"Korea, Republic of",0.0,124210606.0,0.0,134388335.0,127531683.2,48854412.0,149712216.15,121539280.0,98582091.82,115805489.0
ARG,Argentina,MEX,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4303.0,0.0,0.0
ARG,Argentina,NLD,Netherlands,0.0,51414092.303,0.0,66887668.873,0.0,16618795.418,0.0,21116911.238,0.0,4840866.511
ARG,Argentina,NZL,New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.912
ARG,Argentina,PER,Peru,0.0,2923834.53,0.0,344807.62,0.0,3456311.783,77155990.79,71272915.89,0.0,19875111.065
ARG,Argentina,POL,Poland,0.0,0.0,0.0,0.0,0.0,8862.0,0.0,0.0,0.0,0.0
ARG,Argentina,PRY,Paraguay,0.0,38538.0,0.0,159153.0,0.0,200153.84,0.0,121413.45,0.0,127642.08
