exporterISO,exporterName,importerISO,importerName,exp_2020,imp_2020,exp_2021,imp_2021,exp_2022,imp_2022,exp_2023,imp_2023,exp_2024,imp_2024
ABW,ABW,BRA,Brazil,0.0,79.0,0.0,880.0,0.0,3015.0,0.0,1844.0,0.0,13250.0
ABW,ABW,BRB,Barbados,0.0,18382.5,0.0,1171.0,0.0,11294.5,0.0,5556.0,0.0,5002.5
ABW,ABW,CAN,Canada,0.0,20970.021,0.0,2493.865,0.0,1253.885,0.0,26870.707,0.0,33968.228
ABW,ABW,CHE,Switzerland,0.0,11363.762,0.0,17681.519,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,CHN,China,0.0,1509.0,0.0,134.0,0.0,52.0,0.0,129.0,0.0,6409.0
ABW,ABW,COL,Colombia,264680.438,4063.25,359646.922,22299.18,991.061,1442.53,2220.112,0.0,0.0,304988.39
ABW,ABW,CRI,Costa Rica,0.0,394.17,0.0,73858.54,0.0,0.0,0.0,22033.11,0.0,68372.95
ABW,ABW,CUW,CUW,297973.175,595474.6279999999,192299.997,0.0,107972.624,0.0,4873.743,0.0,0.0,0.0
ABW,ABW,CZE,Czechia,0.0,2952.0,0.0,4359.0,0.0,5372.0,0.0,7112.0,0.0,5120.0
ABW,ABW,DEU,Germany,0.0,169798.644,0.0,18853.480000000003,0.0,79982.573,0.0,7815.308,0.0,10676.798
ABW,ABW,DMA,Dominica,0.0,389.259,0.0,200.37,0.0,0.0,0.0,94.444,0.0,0.0
ABW,ABW,DNK,Denmark,0.0,38160.837,0.0,49237.065,0.0,46724.164,0.0,911251.922,0.0,33752.937
ABW,ABW,DOM,Dominican Republic,0.0,9283.73,0.0,9854.56,0.0,8809.325,0.0,10593.338,0.0,8743.979
ABW,ABW,ESP,Spain,0.0,0.0,0.0,9204.806,0.0,20323.996000000003,0.0,1936.844,0.0,5632.444
ABW,ABW,EST,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96
ABW,ABW,FIN,Finland,0.0,998.28,0.0,29568.508,0.0,2212.4550000000004,0.0,89.745,0.0,75.447
ABW,ABW,FRA,France,0.0,12778.889,0.0,2253.12,0.0,5867.587,0.0,6063.754,0.0,11292.475
ABW,ABW,GBR,United Kingdom of Great Britain and Northern Ireland,0.0,17782.694,0.0,6087.489,0.0,86298.35,0.0,613575.046,0.0,26262.688
ABW,ABW,GHA,Ghana,0.0,0.0,0.0,654.31,0.0,1296.886,0.0,0.0,0.0,0.0
ABW,ABW,GRC,Greece,0.0,992.568,0.0,482.558,0.0,1046.73,0.0,1196.964,0.0,2113.889
ABW,ABW,GRD,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.667,0.0,1635.404
ABW,ABW,GTM,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042.0,0.0,1120.0
ABW,ABW,HND,Honduras,0.0,0.0,0.0,561.82,0.0,0.0,0.0,0.0,0.0,846.93
ABW,ABW,HUN,Hungary,0.0,16800.0,0.0,6322.0,0.0,17884.0,0.0,102873.0,0.0,5441.0
ABW,ABW,IDN,Indonesia,0.0,0.0,0.0,0.0,0.0,1369.0,0.0,135.0,0.0,154.0
ABW,ABW,IND,India,0.0,344659.198,0.0,272571.617,0.0,674415.807,0.0,754777.739,0.0,582528.149
ABW,ABW,IRL,Ireland,0.0,416.902,0.0,126.553,0.0,63.183,0.0,0.0,0.0,216.476
ABW,ABW,IRN,Iran (Islamic Republic of),0.0,0.0,0.0,0.0,0.0,1383264.0,0.0,0.0,0.0,0.0
ABW,ABW,ITA,Italy,0.0,0.0,0.0,48747.824,0.0,0.0,0.0,8684.75,0.0,29736.239
ABW,ABW,JAM,Jamaica,0.0,9820.72,0.0,4437.87,0.0,72413.24,0.0,6024.96,0.0,0.0
ABW,ABW,JOR,Jordan,0.0,834898.767,0.0,1933563.276,0.0,1764501.093,0.0,45683926.708,0.0,0.0
ABW,ABW,KEN,Kenya,0.0,0.0,0.0,0.0,0.0,2908.971,0.0,0.0,0.0,0.0
ABW,ABW,KOR,"Korea, Republic of",0.0,95.0,0.0,140713.0,0.0,685.0,0.0,0.0,0.0,0.0
ABW,ABW,KWT,Kuwait,0.0,109013.0,0.0,306931.0,0.0,466.814,0.0,41709.679,0.0,160476.0
ABW,ABW,LBN,Lebanon,0.0,3618.0,0.0,0.0,0.0,0.0,0.0,53353.0,0.0,0.0
ABW,ABW,LBR,Liberia,0.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,LUX,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.991,0.0,109.202
ABW,ABW,MDV,Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.011
ABW,ABW,MEX,Mexico,0.0,1221518.0,0.0,2622056.0,0.0,4556347.0,0.0,3046728.0,0.0,296547.0
ABW,ABW,MOZ,Mozambique,0.0,583.925,0.0,133.84,0.0,5136.752,0.0,0.0,0.0,0.0
ABW,ABW,MUS,Mauritius,0.0,0.0,0.0,350.114,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,MWI,Malawi,0.0,0.0,0.0,2714.829,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,NAM,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.548,0.0,111.992
ABW,ABW,NGA,Nigeria,0.0,0.0,0.0,0.0,0.0,445.794,0.0,5659.07,0.0,5402.296
ABW,ABW,NLD,Netherlands,84614.522,175660.607,107113.965,190771.281,0.0,310656.717,0.0,328504.544,0.0,1027654.221
ABW,ABW,NOR,Norway,0.0,10016.248,0.0,391.502,0.0,0.0,0.0,3999.148,0.0,0.0
ABW,ABW,NZL,New Zealand,0.0,59.661,0.0,4364.833,0.0,25530.322,0.0,5908.747,0.0,3408.565
ABW,ABW,PAK,Pakistan,0.0,21492.412,0.0,2785.062,0.0,1207.172,0.0,2864.933,0.0,0.0
ABW,ABW,PAN,Panama,628520.65,30121.0,27992.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,PHL,Philippines,0.0,0.0,0.0,582.0,0.0,0.0,0.0,0.0,0.0,2079.0
ABW,ABW,POL,Poland,0.0,835.0,0.0,271.0,0.0,7075.0,0.0,5833.0,0.0,2856.0
ABW,ABW,PRT,Portugal,0.0,2983.416,0.0,0.0,0.0,37.061,0.0,0.0,0.0,142.511
ABW,ABW,PRY,Paraguay,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,ROU,Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.25,0.0,0.0
ABW,ABW,RWA,Rwanda,0.0,0.0,0.0,1165.09,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,S19,S19,0.0,884.309,0.0,3079.42,0.0,0.0,0.0,192.593,0.0,0.0
ABW,ABW,SAU,Saudi Arabia,0.0,402965.056,0.0,2298109.809,0.0,76896.79800000001,0.0,153592.797,0.0,6798942.764
ABW,ABW,SGP,Singapore,0.0,60454.573,0.0,3173.094,0.0,0.0,0.0,0.0,0.0,22984.758
ABW,ABW,SLV,El Salvador,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,SRB,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
ABW,ABW,SUR,Suriname,50.279,1333.11,288.268,0.0,0.0,68793.95,0.0,113550.804,0.0,1639.5
ABW,ABW,SVK,Slovakia,0.0,922.894,0.0,2398.597,0.0,25943.959,0.0,1512.694,0.0,1346.481
ABW,ABW,SVN,Slovenia,0.0,0.0,0.0,14.825,0.0,64.617,0.0,0.0,0.0,0.0
ABW,ABW,SWE,Sweden,0.0,4125.812,0.0,816.177,0.0,0.0,0.0,188.498,0.0,378.514
ABW,ABW,SYC,Seychelles,0.0,0.0,0.0,72.773,0.0,0.0,0.0,0.0,0.0,11896.049
ABW,ABW,THA,Thailand,0.0,770.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,TTO,Trinidad and Tobago,0.0,2535.161,0.0,8747.316,0.0,1115.925,0.0,756.119,0.0,2307.217
ABW,ABW,TUR,Türkiye,0.0,0.0,0.0,0.0,0.0,124.0,0.0,1304.0,0.0,3272.0
ABW,ABW,TZA,United Republic of Tanzania,0.0,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,URY,Uruguay,0.0,0.0,0.0,0.0,0.0,606.0,0.0,24.69,0.0,0.0
ABW,ABW,USA,United States of America,1288129.009,439563.0,947040.21,393877.0,2390003.877,190460.0,1096696.074,280373.0,0.0,180459.0
ABW,ABW,VCT,Saint Vincent and the Grenadines,0.0,21.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,ABW,VEN,Venezuela (Bolivarian Republic of),8342.458,0.0,6568.156000000001,0.0,0.0,0.0,4288.827,0.0,0.0,0.0
ABW,ABW,W00,World (All partners),3080295.991,0.0,2948429.009,0.0,4821645.184,0.0,2980526.774,0.0,0.0,0.0
ABW,ABW,ZAF,South Africa,0.0,17.654,0.0,115.639,0.0,533.57,0.0,99.62,0.0,162.85
ABW,ABW,ZMB,Zambia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23892.366,0.0,0.0
ABW,ABW,ZWE,Zimbabwe,0.0,0.0,0.0,5481.74,0.0,7994.23,0.0,0.0,0.0,0.0
ABW,ABW,_X ,Areas not elsewhere specified (NES),507985.459,0.0,1307478.753,0.0,2322677.6210000003,0.0,1872448.019,0.0,0.0,0.0
AFG,Afghanistan,AGO,Angola,0.0,1286.673,0.0,6320.272000000001,0.0,4076.866,0.0,3283.966,0.0,3024.56
AFG,Afghanistan,AND,Andorra,0.0,0.0,0.0,0.0,0.0,354.479,0.0,0.0,0.0,0.0
AFG,Afghanistan,ARE,United Arab Emirates,0.0,122937.398,0.0,597946.662,0.0,126563.572,0.0,130229.957,0.0,0.0
AFG,Afghanistan,ARG,Argentina,0.0,0.0,0.0,643.42,0.0,19036.18,0.0,50637.55,0.0,3111.2
AFG,Afghanistan,ARM,Armenia,0.0,0.0,0.0,0.0,0.0,150.86,0.0,409.38,0.0,57.75
AFG,Afghanistan,AUS,Australia,0.0,5144.722,0.0,14339.515,0.0,4766.282999999999,0.0,32407.288,0.0,175157.945
AFG,Afghanistan,AUT,Austria,0.0,63321.727,0.0,35048.143,0.0,29228.417,0.0,11139.229,0.0,351808.286
AFG,Afghanistan,AZE,Azerbaijan,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,5258.58
AFG,Afghanistan,BEL,Belgium,0.0,3509.294,0.0,38750.298,0.0,15404.585,0.0,21491.554,0.0,10904.203
AFG,Afghanistan,BFA,Burkina Faso,0.0,147.65,0.0,1450.518,0.0,444.31,0.0,21292.894,0.0,1074.292
AFG,Afghanistan,BGR,Bulgaria,0.0,0.0,0.0,0.0,0.0,188.158,0.0,0.0,0.0,2652.888
AFG,Afghanistan,BHR,Bahrain,0.0,0.0,0.0,1253.404,0.0,63.059,0.0,119.574,0.0,0.0
AFG,Afghanistan,BHS,Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52161.0,0.0,76140.0
AFG,Afghanistan,BIH,Bosnia and Herzegovina,0.0,0.0,0.0,5144.9400000000005,0.0,339.21,0.0,3606.303,0.0,159.884
AFG,Afghanistan,BLR,Belarus,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,BMU,BMU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
AFG,Afghanistan,BOL,Bolivia (Plurinational State of),0.0,2126.3,0.0,1093.82,0.0,11513.0,0.0,0.0,0.0,28448.0
AFG,Afghanistan,BRA,Brazil,0.0,85975.0,0.0,538875.0,0.0,128401.0,0.0,153535.0,0.0,104516.0
AFG,Afghanistan,BRB,Barbados,0.0,285.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,BRN,Brunei Darussalam,0.0,2457.7,0.0,594.04,0.0,730.262,0.0,5861.157,0.0,21678.158
AFG,Afghanistan,BWA,Botswana,0.0,0.0,0.0,20.901,0.0,0.0,0.0,246.999,0.0,0.0
AFG,Afghanistan,CAN,Canada,0.0,189463.887,0.0,415492.938,0.0,179310.163,0.0,700986.695,0.0,1113797.723
AFG,Afghanistan,CHE,Switzerland,0.0,4527.166,0.0,5497.027,0.0,57722.993,0.0,36892.589,0.0,2572237.574
AFG,Afghanistan,CHL,Chile,0.0,4519.35,0.0,85.57,0.0,141.98,0.0,274.1,0.0,21413.64
AFG,Afghanistan,CHN,China,0.0,54236.0,0.0,67710.0,0.0,244747.0,0.0,16784.0,0.0,97771.0
AFG,Afghanistan,CIV,Côte d'Ivoire,0.0,4076.68,0.0,5703.177,0.0,1497.073,0.0,7201.237,0.0,256.098
AFG,Afghanistan,CMR,Cameroon,0.0,57.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,COD,"Congo, Democratic Republic of the",0.0,418.616,0.0,3046.244,0.0,1286.835,0.0,2811.53,0.0,0.0
AFG,Afghanistan,COG,Congo,0.0,99.09,0.0,0.0,0.0,39105.464,0.0,753.583,0.0,0.0
AFG,Afghanistan,COL,Colombia,0.0,0.0,0.0,1060.11,0.0,122064.31,0.0,6595.51,0.0,273.75
AFG,Afghanistan,COM,Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5760.505999999999,0.0,0.0
AFG,Afghanistan,CRI,Costa Rica,0.0,0.0,0.0,0.0,0.0,20.65,0.0,347.46,0.0,66.75
AFG,Afghanistan,CUB,Cuba,0.0,0.0,0.0,1667.64,0.0,2564.34,0.0,0.0,0.0,0.0
AFG,Afghanistan,CYM,CYM,0.0,0.0,0.0,183.409,0.0,0.0,0.0,0.0,0.0,6678.714
AFG,Afghanistan,CYP,Cyprus,0.0,0.0,0.0,0.0,0.0,146.374,0.0,183.816,0.0,83.344
AFG,Afghanistan,CZE,Czechia,0.0,7067.0,0.0,2040.0,0.0,20019.0,0.0,18069.0,0.0,133375.0
AFG,Afghanistan,DEU,Germany,0.0,191937.6,0.0,129815.76,0.0,342774.588,0.0,206479.83,0.0,1372944.687
AFG,Afghanistan,DJI,Djibouti,0.0,0.0,0.0,31031.262,0.0,0.0,0.0,2110.125,0.0,0.0
AFG,Afghanistan,DNK,Denmark,0.0,2189.493,0.0,63581.645,0.0,110539.666,0.0,2924.074,0.0,7414.481
AFG,Afghanistan,DOM,Dominican Republic,0.0,26261.85,0.0,4548.032999999999,0.0,101346.49,0.0,136475.401,0.0,5674.438
AFG,Afghanistan,ECU,Ecuador,0.0,18298.163,0.0,7820.111,0.0,8480.2,0.0,519.9,0.0,8.84
AFG,Afghanistan,EGY,Egypt,0.0,0.0,0.0,2532.069,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,ESP,Spain,0.0,21678.68,0.0,283884.889,0.0,278939.629,0.0,350773.196,0.0,493612.249
AFG,Afghanistan,EST,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.19,0.0,1135.0100000000002
AFG,Afghanistan,FIN,Finland,0.0,4822.352,0.0,749.8580000000001,0.0,1994.474,0.0,9280.529,0.0,2899.47
AFG,Afghanistan,FRA,France,0.0,99304.805,0.0,829304.389,0.0,23032.279,0.0,18670.265,0.0,358208.40099999995
AFG,Afghanistan,GAB,Gabon,0.0,0.0,0.0,1164.255,0.0,0.0,0.0,792.383,0.0,0.0
AFG,Afghanistan,GBR,United Kingdom of Great Britain and Northern Ireland,0.0,553645.2760000001,0.0,276722.184,0.0,158096.547,0.0,52134.21,0.0,590406.333
AFG,Afghanistan,GEO,Georgia,0.0,349324.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,GHA,Ghana,0.0,0.0,0.0,6151.276,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,GRC,Greece,0.0,0.0,0.0,16248.487,0.0,911.94,0.0,13875.92,0.0,7867.824
AFG,Afghanistan,GTM,Guatemala,0.0,91537.0,0.0,1935899.0,0.0,308222.0,0.0,286127.0,0.0,500007.0
AFG,Afghanistan,HKG,HKG,0.0,16037.813,0.0,0.0,0.0,0.0,0.0,1720.781,0.0,896.611
AFG,Afghanistan,HND,Honduras,0.0,0.0,0.0,3385.81,0.0,0.0,0.0,0.0,0.0,672.74
AFG,Afghanistan,HUN,Hungary,0.0,57671.0,0.0,31978.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,IDN,Indonesia,0.0,196003.0,0.0,5769.0,0.0,78824.0,0.0,1469.0,0.0,25270.0
AFG,Afghanistan,IND,India,0.0,389103.016,0.0,380282.476,0.0,366223.854,0.0,1372379.596,0.0,19285.427
AFG,Afghanistan,IRL,Ireland,0.0,61745.973,0.0,144030.566,0.0,130111.529,0.0,108745.348,0.0,103236.366
AFG,Afghanistan,IRN,Iran (Islamic Republic of),0.0,20832.0,0.0,7503.0,0.0,7503.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,ISL,Iceland,0.0,455.88,0.0,6347.724,0.0,5261.335,0.0,7020.747,0.0,929.442
AFG,Afghanistan,ISR,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67000.0,0.0,0.0
AFG,Afghanistan,ITA,Italy,0.0,377330.16,0.0,595471.898,0.0,10725.3,0.0,27828.61,0.0,3782.919
AFG,Afghanistan,JPN,Japan,0.0,43648.309,0.0,59769.799,0.0,63947.67,0.0,6100.024,0.0,1347.724
AFG,Afghanistan,KAZ,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67043.67,0.0,22326.76
AFG,Afghanistan,KEN,Kenya,0.0,10896.385,0.0,3339.255,0.0,492.804,0.0,3594.534,0.0,520.223
AFG,Afghanistan,KGZ,Kyrgyzstan,0.0,1568.0,0.0,4598.0,0.0,0.0,0.0,13.0,0.0,850.0
AFG,Afghanistan,KHM,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.34,0.0,0.0
AFG,Afghanistan,KOR,"Korea, Republic of",0.0,2430.0,0.0,37454.0,0.0,432.0,0.0,3350.0,0.0,7716.0
AFG,Afghanistan,KWT,Kuwait,0.0,643.0,0.0,2128.0,0.0,3039.1870000000004,0.0,937.589,0.0,5711.0
AFG,Afghanistan,LBN,Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,1504.0
AFG,Afghanistan,LCA,Saint Lucia,0.0,105.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,LKA,Sri Lanka,0.0,3516.847,0.0,5074.449,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,LSO,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.711,0.0,0.0
AFG,Afghanistan,LTU,Lithuania,0.0,44076.0,0.0,0.0,0.0,19.0,0.0,1170.0,0.0,19.0
AFG,Afghanistan,LUX,Luxembourg,0.0,72960.796,0.0,310.907,0.0,120.5,0.0,1793.327,0.0,15911.350000000002
AFG,Afghanistan,LVA,Latvia,0.0,8110.734,0.0,909.527,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,MAR,Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5014.693,0.0,0.0
AFG,Afghanistan,MDA,Republic of Moldova,0.0,0.0,0.0,2278.0,0.0,937.0,0.0,1921.0,0.0,4987.0
AFG,Afghanistan,MDG,Madagascar,0.0,0.0,0.0,780.659,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,MDV,Maldives,0.0,10801.906,0.0,0.0,0.0,2331.281,0.0,0.0,0.0,0.0
AFG,Afghanistan,MEX,Mexico,0.0,892724.0,0.0,878468.0,0.0,2314613.0,0.0,2923120.0,0.0,4642895.0
AFG,Afghanistan,MKD,North Macedonia,0.0,35.980000000000004,0.0,352.76,0.0,157.36,0.0,757.729,0.0,2216.88
AFG,Afghanistan,MLI,Mali,0.0,2596.599,0.0,1311.841,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,MLT,Malta,0.0,186.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,MNE,Montenegro,0.0,17030.777,0.0,0.0,0.0,148.636,0.0,0.0,0.0,0.0
AFG,Afghanistan,MNG,Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10996.762,0.0,0.0
AFG,Afghanistan,MOZ,Mozambique,0.0,151082.189,0.0,161568.173,0.0,58125.906,0.0,142000.0,0.0,158905.4
AFG,Afghanistan,MRT,Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15683.655,0.0,2722.811
AFG,Afghanistan,MSR,MSR,0.0,0.0,0.0,704.381,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,MUS,Mauritius,0.0,197.333,0.0,132.711,0.0,0.0,0.0,0.0,0.0,1523.932
AFG,Afghanistan,MWI,Malawi,0.0,0.0,0.0,611.437,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,MYS,Malaysia,0.0,28048.65,0.0,39598.169,0.0,444995.226,0.0,13487.41,0.0,65980.716
AFG,Afghanistan,NAM,Namibia,0.0,0.0,0.0,0.0,0.0,89.754,0.0,115.64,0.0,275.025
AFG,Afghanistan,NER,Niger,0.0,6514.62,0.0,2734.399,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,NGA,Nigeria,0.0,1663.089,0.0,57423.961,0.0,11406.24,0.0,18052.042,0.0,11697.544
AFG,Afghanistan,NLD,Netherlands,0.0,203567.882,0.0,134232.74599999998,0.0,76195.439,0.0,50201.139,0.0,209.982
AFG,Afghanistan,NOR,Norway,0.0,54262.886,0.0,13006.402,0.0,82849.947,0.0,18434.214,0.0,23839.099
AFG,Afghanistan,NPL,Nepal,0.0,561.81,0.0,5298.96,0.0,1536.34,0.0,0.0,0.0,0.0
AFG,Afghanistan,NZL,New Zealand,0.0,4083.503,0.0,14285.613,0.0,152715.281,0.0,52459.623,0.0,24224.897
AFG,Afghanistan,OMN,Oman,0.0,0.0,0.0,996.099,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,PAK,Pakistan,0.0,92651.78,0.0,539401.039,0.0,8102.965,0.0,651173.4180000001,0.0,338042.585
AFG,Afghanistan,PER,Peru,0.0,9470.5,0.0,21298.45,0.0,22500.052,0.0,66939.16,0.0,50721.863
AFG,Afghanistan,PHL,Philippines,0.0,29631.0,0.0,27283.0,0.0,1391.0,0.0,5656.0,0.0,8186.0
AFG,Afghanistan,POL,Poland,0.0,183323.0,0.0,158063.0,0.0,47302.0,0.0,119791.0,0.0,294143.0
AFG,Afghanistan,PRT,Portugal,0.0,0.0,0.0,57.954,0.0,804.75,0.0,82.176,0.0,1350.711
AFG,Afghanistan,PRY,Paraguay,0.0,0.0,0.0,21548.0,0.0,526.4,0.0,384.83,0.0,3032.07
AFG,Afghanistan,PSE,PSE,0.0,0.0,0.0,315.27000000000004,0.0,1059.03,0.0,0.0,0.0,0.0
AFG,Afghanistan,PYF,PYF,0.0,0.0,0.0,17070.294,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,QAT,Qatar,0.0,109668.506,0.0,21619.068,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,ROU,Romania,0.0,2.79,0.0,0.0,0.0,0.0,0.0,179.28,0.0,0.0
AFG,Afghanistan,RUS,Russian Federation,0.0,3558.6800000000003,0.0,21105.35,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,S19,S19,0.0,102.036,0.0,28216.075,0.0,4801.23,0.0,4108.651,0.0,996.867
AFG,Afghanistan,SAU,Saudi Arabia,0.0,303.2,0.0,2067.467,0.0,14846.666,0.0,24198.666,0.0,22540.799
AFG,Afghanistan,SEN,Senegal,0.0,0.0,0.0,1111751.444,0.0,542839.17,0.0,123823.787,0.0,191610.0
AFG,Afghanistan,SGP,Singapore,0.0,12059.608,0.0,2011243.385,0.0,98377.66,0.0,23622.847,0.0,26200.514
AFG,Afghanistan,SLV,El Salvador,0.0,1707.73,0.0,0.0,0.0,708.18,0.0,0.0,0.0,1213.02
AFG,Afghanistan,SRB,Serbia,0.0,0.0,0.0,1177.0,0.0,1176.0,0.0,960.0,0.0,183.0
AFG,Afghanistan,SVK,Slovakia,0.0,220615.157,0.0,120475.111,0.0,106133.612,0.0,160169.402,0.0,170433.79200000002
AFG,Afghanistan,SVN,Slovenia,0.0,1782.93,0.0,190.312,0.0,843.213,0.0,0.0,0.0,88.222
AFG,Afghanistan,SWE,Sweden,0.0,2171.48,0.0,5130.258000000001,0.0,53983.233,0.0,27426.537,0.0,13342.623
AFG,Afghanistan,SYC,Seychelles,0.0,0.0,0.0,2412.869,0.0,0.0,0.0,122.577,0.0,0.0
AFG,Afghanistan,TGO,Togo,0.0,20651.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Afghanistan,THA,Thailand,0.0,15692.163,0.0,9584.336,0.0,4521.415999999999,0.0,777.839,0.0,14128.7
AFG,Afghanistan,TJK,Tajikistan,0.0,44649.0,0.0,75717.0,0.0,60341.0,0.0,40719.0,0.0,0.0
