exporterISO,importerISO,exp_2020,imp_2020,exp_2021,imp_2021,exp_2022,imp_2022,exp_2023,imp_2023,exp_2024,imp_2024
EGY,MNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.931
EGY,MNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.283,0.0,0.0
EGY,MOZ,0.0,0.0,0.0,0.0,0.0,206074.088,0.0,658000.0,0.0,1.0
EGY,MRT,22080.0,0.0,0.0,0.0,0.0,6834.699,0.0,0.0,82080.0,38862.137
EGY,MUS,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,50.0,419.098
EGY,MWI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183
EGY,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.096,0.0,0.0
EGY,NGA,0.0,0.0,0.0,0.0,17010.0,119.204,110.0,0.0,0.0,0.0
EGY,NLD,55535.407,70192.513,84359.38,51567.478,77628.0,1220810.86,48360.0,235.717,16675.0,2086.83
EGY,NOR,0.0,0.0,0.0,0.0,0.0,6124.823,0.0,4100.756,0.0,12562.171
EGY,OMN,868607.3,329019.476,345272.733,166954.486,250475.0,168345.904,295276.547,527555.266,966943.55,0.0
EGY,PHL,0.0,1127.0,18700.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
EGY,POL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88750.0,89399.0
EGY,PRT,0.0,0.0,0.0,0.0,52355.0,12409.026,0.0,43958.976,17009.8,9513.657
EGY,PSE,79370.0,31.09,365953.719,18.25,456367.0,14400.0,1310345.5,0.0,2730069.05,0.0
EGY,QAT,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,27549.79,24150.109
EGY,ROU,0.0,0.0,0.0,208.95,0.0,0.0,0.0,0.0,262750.0,263656.0
EGY,RUS,0.0,0.0,44200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGY,RWA,0.0,112604.3,0.0,0.0,0.0,0.0,0.0,0.0,1680.0,0.0
EGY,SAU,329652.5,677088.25,717920.0,1100601.572,109178.0,310532.526,20960.0,0.0,1595106.337,1468091.963
EGY,SDN,0.0,0.0,36132.0,0.0,6383085.0,0.0,4815832.803,0.0,14042960.784,0.0
EGY,SEN,0.0,0.0,0.0,0.0,420.0,0.0,374145.944,228182.64,0.0,20483.425
EGY,SOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,0.0
EGY,SVK,0.0,0.0,0.0,0.0,0.0,7369.234,0.0,30858.325,0.0,28804.309
EGY,SVN,0.0,0.0,0.0,6.334,0.0,0.0,0.0,102.078,0.0,145.359
EGY,SWE,0.0,80127.612,0.0,6879.209,2705.0,1483.056,0.0,7634.191,0.0,42015.067
EGY,SYC,90.0,107.395,1866.0,419.761,6725.0,1076.885,3562.0,0.0,328.0,0.0
EGY,SYR,257491.0,0.0,0.0,0.0,925000.0,0.0,166500.0,0.0,32118426.85,0.0
EGY,TGO,0.0,0.0,8544.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGY,THA,0.0,9.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGY,TUN,41575.0,108067.26,25015.0,3591.705,17050.0,7432.425,187630.0,131635.264,216750.0,0.0
EGY,TUR,0.0,0.0,471536.6,11.0,104705.0,38.0,2.0,0.0,2105241.6,1264786.0
EGY,TZA,0.0,0.0,26366.611,74484.0,0.0,0.0,96000.0,99029.99,0.0,0.0
EGY,UGA,1451.705,0.0,253.875,0.0,1179.0,0.0,0.0,94.0,0.0,0.0
EGY,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085803.99,1070036.0
EGY,USA,0.0,15799.0,54493.6,16423.0,25000.0,40091.0,68160.0,30791.0,40906.83,106845.0
EGY,VNM,0.0,0.0,0.0,0.0,35415.0,35414.75,0.0,0.0,0.0,0.0
EGY,W00,5049718.858,0.0,7042744.266,0.0,14356990.0,0.0,12481107.106,0.0,95812104.866,0.0
EGY,YEM,118200.0,0.0,43327.2,0.0,44340.0,0.0,25300.0,0.0,177289.6,0.0
EGY,ZAF,100.0,254.635,50.0,150.555,350.0,302.889,500.0,448.72,1824.0,1875.092
EGY,ZMB,100.0,0.0,0.0,7.829,45.0,1065.246,0.0,0.0,0.0,2232.571
EGY,_X ,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERI,CHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.152,0.0,0.0
ERI,MAR,0.0,1.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERI,MDG,0.0,0.0,0.0,0.0,0.0,17417939.907,0.0,251932.423,0.0,0.0
ESP,AGO,0.0,64816.103,0.0,37808.922,16531.179,559.096,29587.77,9108.121,0.0,10700.0
ESP,ALB,2975626.145,2831466.85,2316136.127,2697874.082,2264432.599,2485603.562,1682994.607,1855718.528,1854349.988,1868426.553
ESP,AND,421888.436,487826.27,477677.386,525190.643,888313.188,951466.807,1001302.437,1014383.343,941899.43,0.0
ESP,ARE,169605.272,331572.016,120418.114,363380.899,436849.432,243087.438,188213.693,225448.93,373923.558,0.0
ESP,ARG,104628.482,113232.93,74839.975,81413.98,170166.762,166353.66,134610.828,144559.48,85637.553,81067.16
ESP,ARM,0.0,3046.71,438.797,9282.11,0.0,0.0,10812.686,96.66,0.0,659.94
ESP,ATG,0.0,188.819,0.0,328.704,87.266,0.0,0.0,0.0,0.0,166.915
ESP,AUS,1906539.237,1841933.77,1636110.159,1825957.025,2368154.572,2837727.08,1925090.186,2523986.911,2369215.238,2240216.378
ESP,AUT,886603.882,568627.374,669890.427,285667.267,698894.233,243181.573,1035347.996,395674.032,1128322.355,428895.422
ESP,AZE,0.0,0.0,17338.311,0.0,0.0,45.0,0.0,45.0,0.0,0.0
ESP,BEL,59702723.99,80685268.486,76033732.144,75327602.483,59748789.058,82532717.178,58116595.573,93848074.476,23071604.578,25483770.066
ESP,BEN,331.877,191654.07,0.0,312373.395,0.0,716692.488,0.0,2698682.722,0.0,769663.251
ESP,BFA,0.0,0.0,0.0,0.0,0.0,1311.693,0.0,0.0,0.0,0.0
ESP,BGR,1938540.147,440058.454,198270.706,9981950.859,345857.237,443551.161,405960.573,166075.475,456024.302,544095.762
ESP,BHR,5555.967,19198.65,11359.547,20455.027,6317.165,30311.755,33224.152,37269.005,32292.06,0.0
ESP,BHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,46.0
ESP,BIH,94762.158,48225.52,169.132,0.0,64744.663,114896.07,89204.661,114421.025,0.0,120562.361
ESP,BLR,66473.764,500.0,50831.813,51700.0,0.0,0.0,1751.655,0.0,29340.5,0.0
ESP,BMU,0.0,0.0,0.0,14.55,0.0,108.1,0.0,0.0,0.0,49.03
ESP,BOL,4318.325,0.0,5761.909,12904.17,5686.463,0.0,20039.022,7578.0,17895.63,0.0
ESP,BRA,111601.104,102379.0,154851.919,151787.0,49890.496,105974.0,156101.626,145838.0,91606.658,118912.0
ESP,BRB,1015.286,1236.5,572.446,893.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP,CAN,1245696.014,683523.966,970062.762,785309.94,1042670.162,1010170.313,1243708.383,663514.53,912501.192,808207.109
ESP,CHE,139520.348,3397333.114,303453.552,4047531.721,426435.591,3487621.89,572325.374,2053152.65,680718.388,2613510.08
ESP,CHL,110226.558,124925.649,109286.34,77254.62,88715.798,80735.889,25445.343,32027.839,803852.975,52422.03
ESP,CHN,812058.231,17.0,26310.626,12.0,26039.049,0.0,2656.374,0.0,0.0,0.0
ESP,CIV,0.0,7592.13,28622.316,16555.76,0.0,0.0,1607.198,1724.059,4906.046,5469.109
ESP,CMR,0.0,8601.76,0.0,226.52,0.0,6815.578,0.0,133.852,0.0,0.0
ESP,COD,758.446,128.754,0.0,0.0,0.0,0.0,83.625,3275.66,0.0,0.0
ESP,COG,0.0,0.0,0.0,101200.21,0.0,16346.638,0.0,584.678,0.0,0.0
ESP,COL,66597.84,72980.74,78904.237,84762.54,27273.96,39024.6,124746.382,112570.82,74188.712,119596.45
ESP,CPV,35378.483,43626.152,81482.682,22768.657,61613.022,193238.646,66631.038,798701.051,287110.331,361991.173
ESP,CRI,17116.594,15751.71,18956.891,22474.77,5311.156,4062.56,45173.132,35462.08,12087.615,14298.53
ESP,CUB,607126.796,782615.65,1105302.931,1372866.38,839082.922,1238700.57,891428.753,0.0,1480698.008,0.0
ESP,CYP,61241.374,373013.801,48864.005,1564675.542,1540114.665,5239.97,14306.46,9988.76,75093.237,110401.725
ESP,CZE,1382154.659,627222.0,333259.85,922308.0,111629.399,431330.0,128636.214,410618.0,40742.627,488975.0
ESP,DEU,20919623.218,17661944.229,14582060.386,19159177.41,20048913.709,27877153.476,26598320.709,22508187.647,17401850.896,16637355.53
ESP,DJI,0.0,0.0,0.0,4602.886,0.0,0.0,0.0,11473.453,0.0,0.0
ESP,DMA,0.0,0.0,0.0,769.629,0.0,0.0,0.0,1657.776,0.0,0.0
ESP,DNK,451512.297,607282.888,314194.266,1076310.504,173059.886,1242292.196,482531.076,874901.299,762549.42,2227667.164
ESP,DOM,80596.272,60795.64,80483.385,63650.596,70268.45,60996.538,133050.266,85715.932,159083.73,144508.445
ESP,DZA,6613629.085,0.0,31473809.296,0.0,792619.036,0.0,0.0,0.0,642287.017,0.0
ESP,ECU,51612.133,21128.94,44934.315,33946.446,119910.174,106508.2,34684.621,6425.7,91306.902,68362.372
ESP,EGY,2974180.049,727962.299,1240284.174,1557304.891,1710455.117,1706758.856,3834436.247,3506564.005,2812963.171,3040642.013
ESP,EST,269516.791,102658.77,90889.146,72643.09,32084.275,76340.6,48540.181,126436.96,46461.216,87360.1
ESP,ETH,29923.484,91172.99,33226.724,0.0,0.0,251.316,0.0,393.482,0.0,0.0
ESP,FIN,7830875.598,8317706.564,6087668.279,6392485.472,9627694.346,9926727.186,7460687.953,7719776.782,8313178.381,7820166.428
ESP,FRA,61569523.864,69688044.988,85478168.329,75759761.126,77547616.186,95036892.246,85051401.876,95028792.388,80119368.507,40157836.893
ESP,GAB,0.0,0.0,0.0,8479.703,0.0,4532.725,0.0,398.67,0.0,0.0
ESP,GBR,41570092.758,70875769.733,44826390.136,49156799.856,51307212.106,74958893.359,51721407.256,79711849.863,32730003.755,56282227.923
ESP,GEO,75043.095,55979.27,98758.816,80647.85,81821.879,84534.996,24409.639,25223.045,0.0,2046.49
ESP,GHA,0.0,0.0,466.0,10502.721,67.669,3649.317,0.0,5359.521,0.0,0.0
ESP,GIB,233941.448,0.0,243682.328,0.0,257230.695,0.0,325823.247,0.0,344493.601,0.0
ESP,GIN,1713.603,0.0,11909.367,0.0,2116.48,0.0,0.0,0.0,0.0,0.0
ESP,GMB,0.0,84736.071,810.698,38053.23,104.884,78500.452,1161.91,133913.697,0.0,53206.208
ESP,GNB,0.0,0.0,0.0,0.0,4200.611,0.0,0.0,0.0,0.0,0.0
ESP,GNQ,116715.422,0.0,150122.2,0.0,123462.349,0.0,57999.627,0.0,94253.537,0.0
ESP,GRC,4267220.91,3009131.353,4139846.226,3506432.349,7262839.081,6488166.426,1733037.46,1344821.359,1648744.182,2015989.891
ESP,GTM,12731.315,17701.0,13726.021,0.0,10416.483,7463.0,30504.296,9975.0,14752.267,15448.0
ESP,GUY,0.0,0.0,149.416,0.0,0.0,0.0,11083.003,0.0,0.0,471.784
ESP,HKG,102207.3,148953.562,143522.391,143664.995,88948.153,81330.618,150233.16,87620.111,141529.466,103130.596
ESP,HND,0.0,355.78,1759.101,103.04,0.0,0.0,8115.797,241.79,0.0,825.98
ESP,HRV,145748.027,26871.0,148411.177,13164.0,57159.68,1007.0,42577.504,87.0,32490.968,69.0
ESP,HTI,5704.807,0.0,18853.827,0.0,8393.219,0.0,15799.93,0.0,0.0,0.0
ESP,HUN,811937.232,547337.0,806972.312,642809.0,1099332.35,1045833.0,2004927.915,2183079.0,831286.552,904658.0
ESP,IND,506802.428,559554.489,254089.284,340172.557,493810.18,435557.467,138029.346,322237.925,47872.966,68376.665
ESP,IRL,2828664.725,1302767.056,3134401.645,2098590.538,4808116.098,3781824.075,2168060.447,5405990.606,3126899.658,3078537.893
ESP,IRN,26010.976,0.0,0.0,0.0,0.0,0.0,18312.365,0.0,0.0,0.0
ESP,IRQ,1694132.088,0.0,784538.07,0.0,867211.062,0.0,3966512.463,0.0,4794333.664,0.0
ESP,ISL,979.728,8791.345,486.083,27827.977,2934.91,38732.836,19067.091,66399.126,4783.466,40149.558
ESP,ISR,1147546.084,3124000.0,408351.216,977000.0,1041308.97,1443000.0,2066372.204,504000.0,1802765.963,626000.0
ESP,ITA,52516560.694,63426248.962,19444749.411,25994718.34,26524836.149,22922032.815,19578237.36,18950038.111,83343114.291,89428307.398
ESP,JAM,2069.971,0.0,2150.6,0.0,2378.416,1398.86,0.0,19.3,0.0,0.0
ESP,JOR,701602.559,964118.512,907218.081,914475.307,1650570.821,1844701.149,1810688.225,1956157.417,1948025.445,0.0
ESP,JPN,632639.848,225219.657,68143.157,65181.882,126006.462,102564.184,48457.853,16734.136,20362.024,307492.471
ESP,KAZ,0.0,0.0,12320.629,12427.58,70309.33,42455.2,253.017,0.0,53257.43,50663.8
ESP,KEN,0.0,0.0,0.0,296.955,0.0,0.0,0.0,0.0,372.174,0.0
ESP,KGZ,0.0,0.0,0.0,0.0,0.0,0.0,6656.29,6658.0,104720.436,107159.0
ESP,KHM,0.0,0.0,0.0,0.0,0.0,0.0,3192.121,6000.0,0.0,0.0
ESP,KOR,182.934,91.0,240.711,67.0,3102.871,3083.0,1502.098,870.0,0.0,934.0
ESP,KWT,216511.956,382363.0,528.685,71609.0,28979.224,132620.845,334.782,132216.296,29247.805,457099.0
ESP,LBN,244597.11,238922.0,234389.561,160567.0,330506.715,463564.0,386838.554,363100.0,657543.553,667906.0
ESP,LBR,0.0,2440.78,0.0,0.0,3323.6,0.0,0.0,0.0,0.0,0.0
ESP,LBY,6976961.819,0.0,4521790.305,0.0,27410740.909,0.0,221305.216,0.0,158929.608,0.0
ESP,LTU,46186.987,53813.0,69184.394,37220.0,106655.777,115525.0,27681.234,25679.0,13021.67,5591.0
ESP,LUX,172034.754,101818.07,166610.475,15653.225,2683296.834,16632.64,58519.966,31050.369,46934.835,85011.742
ESP,LVA,733365.482,428127.08,812101.549,592647.515,668505.703,517822.974,419715.056,321572.531,604111.16,566407.874
ESP,MAC,620.342,3906.715,0.0,8839.262,0.0,2977.729,0.0,12537.282,0.0,4378.355
ESP,MAR,22003061.473,13704552.664,15244872.195,11050259.594,32234886.672,8526068.082,12662467.411,9192906.999,11994125.629,0.0
ESP,MDA,66670.762,434307.0,58089.25,101673.0,225547.6,304972.0,0.0,44173.0,348789.385,508300.0
ESP,MDG,97.184,240.226,94.619,0.0,205.344,0.0,158.946,0.0,162.421,0.0
ESP,MDV,0.0,1360.89,1874.714,3911.384,1429.198,40504.737,986.549,17795.418,497.95,49574.398
ESP,MEX,0.0,0.0,13467.899,0.0,86201.055,0.0,209130.694,0.0,230408.128,0.0
ESP,MKD,54972.683,16313.9,32717.767,3017.87,27863.972,4432.6,74711.423,8212.644,30504.731,350.77
ESP,MLI,0.0,2957.858,261.196,507.904,0.0,160.667,0.0,659.633,0.0,0.0
ESP,MLT,42134.317,40207.584,79099.555,28777.254,15056.194,10124.01,19464.143,25535.24,44308.242,31421.505
ESP,MNE,0.0,486.986,0.0,96.738,0.0,3165.549,0.0,3503.803,0.0,5364.479
ESP,MNG,0.0,0.0,1939.942,2451.74,0.0,0.0,0.0,0.0,0.0,0.0
ESP,MOZ,0.0,43904.29,6402.315,911.919,834.015,1205.621,0.0,0.0,0.0,337.1
ESP,MRT,20326.726,25705.065,18250097.061,17257532.19,80497.175,72776.89,3054582.532,3342482.731,3450053.294,4054124.5
ESP,MUS,0.0,1398.911,3754.077,3730.344,9900.058,4518.525,3205.734,282.434,6002.773,1124.954
ESP,MWI,0.0,0.0,0.0,93.496,0.0,0.0,0.0,241.67,0.0,40.979
ESP,MYS,13130.569,18437.571,670.377,27620.029,10478.518,33981.687,30305.948,34029.776,33147.744,15352.803
ESP,NAM,0.0,0.0,0.0,868.177,0.0,239.095,0.0,281.788,0.0,176.413
ESP,NCL,14531.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP,NER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.631,0.0,0.0
ESP,NGA,0.0,401227.609,85.157,0.0,404.845,0.0,343.27,0.0,0.0,0.0
ESP,NIC,1481.288,1370.84,0.0,32.53,0.0,0.0,461.821,235.72,0.0,0.0
ESP,NLD,15229114.761,19431135.439,17208292.961,14568174.317,17244188.848,23505332.247,18005666.24,17695483.219,16595971.939,9321223.48
ESP,NOR,1398541.105,1691863.356,1116639.627,1503653.947,1855905.984,3336450.978,3376665.455,4255849.621,3046308.555,3716331.017
ESP,NPL,90.381,2284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP,NZL,244638.293,315965.35,111520.749,116617.626,47351.406,263759.441,41424.882,90874.459,22939.577,33180.853
ESP,OMN,0.0,76252.269,0.0,0.0,0.0,0.0,23854.105,27058.518,20381.169,0.0
ESP,PAK,24335.983,0.0,52588.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP,PAN,15673.7,14976.0,22580.973,22782.0,28464.336,15333.0,56437.324,31241.0,35669.801,35781.0
ESP,PER,39731.806,9522.56,79147.184,9617.1,137896.571,43275.929,13732.512,11534.23,40008.329,22402.898
ESP,PHL,118747.777,7455.0,215131.805,7887.0,84239.289,2487.0,66811.285,1133.0,200600.527,7341.0
ESP,POL,3085175.16,5789616.0,5796930.403,4598366.0,7917895.437,5935065.0,15852776.219,12346404.0,11662182.951,7057407.0
ESP,PRT,94178138.216,98356160.597,116073247.595,140158614.402,109635996.814,157023120.636,70310015.955,113115461.294,92005007.061,126205764.26
ESP,PRY,5505.981,6529.0,5648.058,6468.0,6954.175,145722.2,9969.124,172379.44,7763.496,10298.36
ESP,PSE,0.0,100914.69,0.0,82669.95,0.0,11305.024,0.0,1054.22,0.0,0.0
ESP,PYF,0.0,2513.48,0.0,2734.281,0.0,1868.932,0.0,0.0,0.0,0.0
ESP,QAT,123197.975,169813.436,8014.84,1374873.399,146009.742,170201.56,26927.049,30410.915,70353.961,90771.509
ESP,ROU,4445770.733,5332287.08,3362644.268,3862588.74,4690481.394,5161721.19,3020522.452,1836060.32,960972.285,510050.72
ESP,RUS,781681.951,10221.91,1505796.671,288206.42,2395770.509,0.0,6613482.449,0.0,687327.011,0.0
ESP,S19,73648.746,21631.556,79260.041,10169.245,46478.965,24006.17,35164.369,12807.435,19591.071,27974.571
ESP,SAU,1172936.42,1243794.902,378340.494,407218.923,2735716.342,2668470.067,6329015.942,7395054.215,2862405.518,4078623.631
ESP,SEN,9049.419,8285.731,1139.452,57015.57,115.393,0.0,14098.002,548.067,223.658,50368.894
ESP,SGP,56943.183,67787.012,64577.645,64487.587,79732.335,65579.304,80624.33,74927.298,84129.619,92402.275
ESP,SLE,108.937,0.0,1796.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP,SLV,0.0,1417.6,0.0,1368.23,0.0,759.45,9843.772,11501.77,7890.645,6890.01
ESP,SRB,1562342.968,377603.0,1119960.726,42714.0,467868.622,573807.0,143362.0,807229.0,441822.148,808489.0
ESP,STP,0.0,121.634,0.0,121026.122,0.0,0.0,98.947,137.7,0.0,0.0
ESP,SVK,195347.666,228617.383,61263.157,500644.511,58213.402,379312.329,88177.456,2329680.825,39532.027,1641970.075
ESP,SVN,6784.497,244577.01,16642.138,230151.697,14131.797,489724.79,28502.371,495450.759,17651.811,421680.191
ESP,SWE,1595294.015,308241.586,3836652.167,2677994.613,5369090.236,4234322.193,1757096.411,2720599.428,3325866.275,2621115.652
ESP,SYC,0.0,723.749,0.0,2403.353,0.0,4956.616,0.0,3363.403,1382.273,19533.236
ESP,SYR,3274847.345,0.0,1545650.241,0.0,973463.637,0.0,1132802.055,0.0,2700600.677,0.0
ESP,TCD,3510.979,0.0,120.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP,TGO,0.0,0.0,0.0,0.0,0.0,0.0,72562.65,0.0,0.0,0.0
ESP,THA,63298.87,65561.629,67210.176,18879.339,15089.05,297.897,32034.735,1568.546,27386.768,29943.57
ESP,TKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9504.865,0.0
ESP,TLS,0.0,0.0,0.0,0.0,0.0,115.47,0.0,193.47,0.0,0.0
ESP,TTO,0.0,0.0,0.0,0.0,0.0,0.0,9988.5,11318.375,0.0,0.0
ESP,TUN,79270334.331,80446029.01,15366515.759,19467422.996,87126558.077,102773790.308,10522406.123,8005577.488,41809389.75,0.0
ESP,TUR,8597945.154,42901475.0,5373864.502,6516346.0,12642422.852,12701328.0,5398962.706,11560987.0,3643974.037,7524167.0
ESP,TZA,123.481,0.0,289.511,0.0,200844.774,164.07,325.127,201024.87,2145.346,0.0
ESP,UKR,195658.014,116476.42,527104.08,374200.74,997940.816,297021.84,119776.807,151319.41,120198.158,165841.86
ESP,URY,61318.915,45662.66,15417.883,13344.75,16787.017,37030.37,17100.501,20451.29,36559.95,14595.0
ESP,USA,25342607.124,11830412.0,19512081.941,15591329.0,21206747.501,17517944.0,15288364.271,8871945.0,13693380.236,11319561.0
ESP,UZB,540454.319,521084.0,90843.492,0.0,186951.177,192832.0,496661.278,322583.0,491387.359,347615.0
ESP,VCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.87,0.0,0.0
ESP,VEN,3487.563,0.0,10845.61,0.0,9323.524,0.0,31186.555,0.0,23104.198,0.0
ESP,VNM,0.0,3362.148,0.0,0.0,534.949,1742.892,674.798,5902.019,0.0,0.0
ESP,W00,553390632.157,0.0,533052338.78,0.0,617532478.839,0.0,453745090.599,0.0,488681827.621,0.0
ESP,X1 ,0.0,0.0,0.0,0.0,0.0,0.0,97.314,0.0,917.027,0.0
ESP,ZAF,7635.313,8161.389,5855.901,5469.975,17888.337,28054.665,3934.672,4869.692,62386.548,95204.035
ESP,ZMB,0.0,130.646,0.0,271.904,0.0,22.706,0.0,0.0,0.0,0.0
ESP,ZWE,0.0,0.0,0.0,0.0,0.0,0.0,70.282,527.42,0.0,40.09
ESP,_X ,596.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,AGO,0.0,0.0,9987349.13,0.0,11196499.62,31184110.313,8914448.12,7831815.772,5959226.09,4054200.0
EST,ARE,0.0,0.0,0.0,640.95,0.0,0.0,0.0,0.0,0.0,0.0
EST,ARG,0.0,0.0,0.0,6395.99,0.0,7870.72,0.0,0.0,0.0,8567.11
EST,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084612.329
EST,BDI,3080484.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,BEL,7273283.03,7802222.031,2693758.72,4582276.649,11455954.04,5001948.359,2811299.82,1499506.328,5953193.74,6621103.027
EST,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488986.57,0.0
EST,BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4016.0,0.0,0.0
EST,CHN,12776.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,CIV,0.0,0.0,0.0,0.0,0.0,0.0,1394232.15,0.0,6449470.92,10580369.862
EST,CMR,0.0,0.0,0.0,0.0,25670337.97,24633169.848,14439708.7,23323515.743,11537986.32,0.0
EST,COD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2994775.02,0.0
EST,COG,0.0,0.0,0.0,0.0,7302530.56,4238408.351,1721210.19,6325536.208,4137197.34,0.0
EST,CPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220501.99,520.047
EST,CZE,99402.15,327279.0,80936.63,99884.0,20080.71,0.0,0.0,0.0,21790.86,0.0
EST,DEU,5770588.43,5509091.881,7848813.53,6588338.2,1528520.18,1519323.683,8460041.85,4464004.117,5642380.77,6915047.631
EST,DNK,1629021.65,811139.965,47976.57,62288.683,508974.53,1190924.143,4353713.64,3705021.309,10986531.36,10293235.717
EST,DZA,28379436.4,0.0,13230344.02,0.0,20079958.71,0.0,0.0,0.0,0.0,0.0
EST,ESP,3533739.75,10749854.816,0.0,1146168.69,21126903.57,27907329.579,53704061.64,43028446.828,35034359.46,34973150.912
EST,EST,0.0,102309.87,0.0,487311.66,0.0,233148.9,0.0,0.0,0.0,12456.93
EST,FIN,373516.89,119214.423,7949010.65,6738084.556,27851953.37,23761873.848,3468788.45,516227.915,2696239.98,2980538.974
EST,FRA,59118.72,0.0,139211.69,240229.933,303995.95,825328.97,12813634.3,4176325.437,103233.33,0.0
EST,GBR,6600647.7,10157660.344,14603740.05,33094868.835,4592686.53,2953051.8,1476752.0,1635258.382,5021534.97,4869224.384
EST,GHA,0.0,0.0,0.0,0.0,4032453.6,0.0,0.0,0.0,3559255.88,0.0
EST,GMB,0.0,176114.108,0.0,198969.39,0.0,70411.678,0.0,0.0,0.0,0.0
EST,GRC,0.0,0.0,0.0,5570.707,0.0,0.0,0.0,0.0,0.0,2681.056
EST,HUN,0.0,0.0,0.0,0.0,0.0,3882177.0,0.0,176237.0,0.0,15869.0
EST,IDN,0.0,16256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,IRL,1412789.57,604685.416,1790913.35,2141224.778,0.0,0.0,0.0,0.0,2980995.66,7276526.695
EST,ISL,0.0,0.0,0.0,0.0,23662.33,0.0,0.0,0.0,0.0,0.0
EST,ISR,0.0,4020000.0,0.0,0.0,13689908.62,0.0,7778073.21,8907000.0,0.0,0.0
EST,ITA,0.0,198494.247,321531.56,1374499.179,1313902.28,2355785.621,855273.64,3460881.348,865927.16,1604808.707
EST,JOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.11,0.0
EST,JPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8636.87,8548.798
EST,KEN,10484738.35,8790070.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,KOR,13863396.93,10751992.0,7082833.89,2638296.0,0.0,8064674.0,0.0,0.0,0.0,0.0
EST,KWT,3433.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,LKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.211,0.0,0.0
EST,LTU,2972349.66,1286807.0,4011750.05,2823835.0,4929512.84,3378148.0,27577304.79,18492773.0,9215844.81,2151837.0
EST,LUX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.732,14677.47,14612.136
EST,LVA,12584061.73,16667838.106,11991884.87,15399211.42,10379546.61,15043223.005,13990380.84,34406188.067,16640374.2,16869140.24
EST,MAR,50625585.7,52901778.813,10890229.8,3707840.852,8828284.76,17884615.225,0.0,0.0,6285922.56,0.0
EST,MDG,0.0,0.0,0.0,0.0,11533551.86,0.0,0.0,0.0,0.0,0.0
EST,MLI,0.0,0.0,0.0,0.0,0.0,0.0,2692539.38,0.0,3809818.37,0.0
EST,MOZ,0.0,0.0,0.0,0.0,0.0,0.0,2742521.15,0.0,0.0,3129890.5
EST,MRT,6847928.21,0.0,0.0,7624244.8,0.0,0.0,0.0,0.0,0.0,0.0
EST,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7135.78,2143.812
EST,NAM,0.0,0.0,0.0,0.0,7998178.24,11508407.903,0.0,0.0,0.0,0.0
EST,NGA,0.0,0.0,59567155.29,63359957.717,37132519.94,61194702.163,25900081.0,3035695.266,25545483.78,14269789.049
