exporterISO,importerISO,exp_2020,imp_2020,exp_2021,imp_2021,exp_2022,imp_2022,exp_2023,imp_2023,exp_2024,imp_2024
AZE,GUY,0.0,74483.823,87912.78000000001,0.0,12921.470000000001,0.0,175.94,0.0,5157.72,0.0
AZE,HKG,323162.24,31667407.347,167024.0,478605.311,124597.13,1086189.872,1017235.1500000001,14821358.349,393138.13,283067.03500000003
AZE,HRV,1963.64,1897.0,300.0,1077.0,375.18,1163.0,4568.06,8553.0,0.0,0.0
AZE,HUN,601172.2000000001,704967.0,729892.41,1041810.0,560606.7999999999,606555.0,616491.8,543694.0,1159782.05,774232.0
AZE,IDN,75314.76000000001,449.0,30327.48,6200.0,7700.27,7029.0,102712.04,3914.0,8467.14,19029.0
AZE,IND,26781.42,247889.012,99943.31,60214.729999999996,12375.23,24480.608,167679.42,2090.689,66216.0,0.0
AZE,IRL,443.9,5402.587,3643.88,2702.561,7028.57,3642.495,2084071.6,6265.951,6000.0,3385.686
AZE,IRN,319898.51999999996,62481196.0,892297.9,29311201.0,2078549.7999999998,23606616.0,1626996.62,0.0,878385.6000000001,0.0
AZE,IRQ,129688.76,0.0,366018.4,0.0,626550.6,0.0,5629.42,0.0,166369.95,0.0
AZE,ISL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.018
AZE,ISR,6438.09,13013000.0,17712.36,3000.0,2921.96,268000.0,211200.8,106000.0,91851.97,157000.0
AZE,ITA,474376.67000000004,669394.2459999999,373062.07999999996,1194476.642,208978.92,1141945.942,428487.28,689409.3030000001,805749.37,534804.185
AZE,JOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.0,0.0
AZE,JPN,0.0,3793.469,154550.0,113653.732,14359.63,0.0,312.0,49825.16,0.0,12340.923
AZE,KAZ,4679643.67,0.0,3439144.0700000003,0.0,12153410.98,0.0,4377259.12,2859234.63,5474353.76,3361932.34
AZE,KEN,82.19,1218.3000000000002,0.0,0.0,0.0,13739.709,40.0,0.0,0.0,0.0
AZE,KGZ,83790.0,0.0,40260.0,9450.0,0.0,0.0,198325.08000000002,0.0,622274.06,17370.0
AZE,KHM,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0
AZE,KOR,15581.88,2707801.0,1737.4,490079.0,949.0,521993.0,13150.01,520576.0,5066.07,111938.0
AZE,KWT,66416.58,0.0,61371.25,29046.0,48733.63,30509.389000000003,48051.06,4388.436,1415.0,0.0
AZE,LBN,0.0,5.0,0.0,0.0,2160.0,5.0,0.0,22.0,61685.92,354.0
AZE,LBY,0.0,0.0,0.0,0.0,0.0,0.0,50956.87,0.0,13791.67,0.0
AZE,LKA,0.0,0.0,0.0,0.0,398.0,0.0,70.0,0.0,0.0,0.0
AZE,LTU,176651.45,1236304.0,6359.14,1292917.0,23756.58,24925.0,20606.0,28251.0,22991.42,8580.0
AZE,LUX,1985291.77,4292.042,361808.0,58.262,347477.0,1021.036,154357.24,1667.219,81724.0,1410.19
AZE,LVA,422.77,295.829,2416.53,1763.466,33122.26,94623.791,1405025.78,1495541.554,2130979.78,1737157.744
AZE,MAR,206507.65,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZE,MDA,0.0,0.0,0.0,0.0,247624.98,0.0,49752.73,0.0,203023.68,217376.0
AZE,MDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.179
AZE,MEX,140859.03000000003,18904.0,103075.31,2523.0,19142.989999999998,0.0,85850.45,100294.0,73369.96,1149.0
AZE,MHL,0.0,0.0,0.0,0.0,0.0,0.0,340000.0,0.0,0.0,0.0
AZE,MKD,0.0,0.0,0.0,0.0,0.0,535.65,0.0,0.0,0.0,0.0
AZE,MLI,0.0,1666405.074,0.0,17572.192,0.0,37544.905999999995,0.0,1207.119,0.0,0.0
AZE,MLT,83645.05,0.0,0.0,0.0,0.0,1030.935,0.0,1027.205,0.0,9.741
AZE,MNE,0.0,0.0,600.0,127.281,0.0,363.05,0.0,0.0,0.0,0.0
AZE,MNG,0.0,0.0,0.0,0.0,87.91,1622.368,0.0,0.0,100.0,0.0
AZE,MOZ,0.0,15938.508,0.0,12.714,586.26,3613.527,0.0,0.0,0.0,11287.5
AZE,MRT,0.0,175871.371,0.0,0.0,1806.6,1837.309,0.0,0.0,0.0,8242.381
AZE,MWI,0.0,848.961,0.0,61.81,0.0,225.046,0.0,0.0,0.0,0.0
AZE,MYS,106598.37000000001,4162.263,12327.099999999999,3013.783,5252652.19,7460.674999999999,168439.58,104744.009,716272.3,480704.819
AZE,NAM,0.0,65362.637,0.0,1129.502,93184.0,145.897,7609.49,51.677,10124.25,1128.928
AZE,NGA,107842.6,8110.379,31065.42,32674.970999999998,48493.6,9094.433,92175.31,631541.327,8855.82,36524.124
AZE,NIC,0.0,146.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZE,NLD,1451023.12,1445305.1220000002,1086035.27,1577783.8530000001,4053325.15,4752201.017,5276062.1,3929725.91,1403217.5699999998,1023260.8389999999
AZE,NOR,298979.14,4072309.568,694148.23,1997596.0659999999,1094435.03,953356.916,1286098.1300000001,2543354.4050000003,6844082.7299999995,6710220.477
AZE,NZL,536.92,0.0,33.15,0.0,114.93,858.492,730.0,24168.013,1529.08,1131.75
AZE,OMN,1968414.83,3823.147,8083.85,35560.468,10855.25,528608.582,7417.2,0.0,1400.0,0.0
AZE,PAK,0.0,0.0,4058.14,0.0,9407.4,1715.994,61854.43,8486.926,0.0,0.0
AZE,PAN,0.0,0.0,0.0,0.0,17530.0,0.0,0.0,0.0,0.0,0.0
AZE,PER,0.0,1348.59,0.0,210.76,0.0,16481.046,0.0,0.0,0.0,0.0
AZE,PHL,0.0,0.0,9648.1,4242.0,22500.0,24303.0,0.0,871.0,60.0,172544.0
AZE,PNG,19605.48,174143.751,0.0,0.0,0.0,0.0,128076.48,0.0,0.0,0.0
AZE,POL,32909.89,416424.0,533391.69,10628.0,313840.83999999997,60608.0,34392.85,62548.0,113037.05,74097.0
AZE,PRT,1034.0,4010.25,23250.59,9354.293,631636.9299999999,1343.72,487.13,1880.326,39735.82,50169.111
AZE,PSE,0.0,0.0,0.0,0.0,0.0,0.0,50737.35,0.0,1650134.2,0.0
AZE,PYF,0.0,0.0,0.0,380.064,0.0,37.489,0.0,0.0,0.0,0.0
AZE,QAT,36593.11,0.0,43180.91,0.0,313812.01,0.0,114587.86,0.0,331016.32999999996,0.0
AZE,ROU,19798.92,712095.5,524657.4,239990.01,1666590.1300000001,2498693.82,1061907.1,3283506.86,86715.53,125643.68
AZE,RUS,5792912.359999999,3184536.9000000004,4177892.71,2620163.98,23748972.189999998,0.0,31875275.96,0.0,24410856.4,0.0
AZE,RWA,0.0,0.0,0.0,16739.63,0.0,458.82,0.0,0.0,0.0,0.0
AZE,S19,770.0,1054.368,922.5,286.458,3220.0,268.6,137088.0,0.0,11294.83,0.0
AZE,SAU,199091.75,93293.864,55808.86,14605.599,35056.69,16584.799,555409.1900000001,57563.99800000001,31586.27,25461.599
AZE,SDN,0.0,0.0,0.0,0.0,55210.29,0.0,0.0,0.0,0.0,0.0
AZE,SEN,31807.08,17745.312,236764.62,703574.094,17863.62,2926.828,37220.82,98344.183,0.0,41341.918000000005
AZE,SGP,73649.24,59131.285,709559.22,167248.072,1105747.72,692379.1089999999,2877321.65,428473.289,698877.99,8337862.6450000005
AZE,SLV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.16
AZE,SRB,947558.81,1009.0,848702.43,368.0,0.0,4732.0,0.0,926.0,0.0,922.0
AZE,SVK,0.0,2677.307,0.0,518039.073,19231.41,23355.566,14056.24,12858.446,1079.76,44297.503
AZE,SVN,0.0,7060.12,336306.0,9986.785,13000.0,999.3810000000001,0.0,830.672,27000.12,176825.65300000002
AZE,SWE,51062.509999999995,42886.729999999996,38375.1,17955.903,0.0,1977.408,25392.28,196792.476,2774.26,248967.662
AZE,SWZ,0.0,22654.38,0.0,705.8,0.0,1128.47,0.0,1307.24,0.0,0.0
AZE,TGO,0.0,0.0,81300.0,0.0,185239.36,0.0,119841.76,0.0,0.0,0.0
AZE,THA,58679.6,775.913,13565.77,15563.893,37531.32,94781.114,4419.92,2289.739,4417.59,542945.17
AZE,TJK,212729.6,0.0,2034842.74,61688.0,1830781.76,625923.0,636883.9299999999,493012.0,987354.0800000001,0.0
AZE,TKM,350930.11,0.0,798232.5499999999,0.0,6036908.6,0.0,2441595.69,0.0,5411904.93,0.0
AZE,TTO,138585.35,0.0,104308.44,2593.019,1531.0,0.0,458.0,0.0,497.0,0.0
AZE,TUN,0.0,0.0,7242.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZE,TUR,1044928.54,972955.0,4029637.5,841346.0,9886931.45,1539928.0,23769419.76,2355989.0,13075454.6,3828527.0
AZE,TZA,0.0,7657.72,0.0,0.0,0.0,0.0,1295.0,715.01,0.0,0.0
AZE,UGA,0.0,0.0,0.0,0.0,0.0,0.0,586.86,0.0,0.0,0.0
AZE,UKR,7396901.85,6616669.180000001,5927891.28,6016420.13,4165261.1500000004,1516332.62,6119932.86,2557416.94,5087417.680000001,3442985.61
AZE,USA,6956897.91,878842.0,7351028.710000001,1172623.0,4104961.23,377818.0,4157194.08,2423805.0,6868875.59,5862091.0
AZE,UZB,592175.6799999999,445928.99,149613.90999999997,232827.0,432854.43,246938.0,615552.54,2137603.0,1102826.6099999999,3565424.98
AZE,VNM,11.6,0.0,737.0,0.0,250.0,0.0,3982.6000000000004,0.0,75499.8,0.0
AZE,W00,67176119.64,0.0,54466611.08,0.0,113428958.19,0.0,135900239.56,0.0,113335104.96000001,0.0
AZE,ZAF,0.0,3.065,0.0,103.325,0.0,3045.515,200.0,618.366,6996.44,1023.12
AZE,ZMB,0.0,880.145,0.0,188.82,0.0,16.528,0.0,0.0,1642300.0,5309.228
AZE,_X ,0.0,0.0,31702.83,0.0,55107.02,0.0,18899.26,0.0,4927.06,0.0
BDI,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.871
BDI,ARE,588878.3960000001,3866.2580000000003,297.736,59.589,109324.371,4237.576,640577.228,181.005,0.0,0.0
BDI,ARM,0.0,0.0,0.0,13.84,0.0,0.0,0.0,0.0,0.0,0.0
BDI,AUS,0.0,0.0,0.0,2764.553,0.0,2652.975,0.0,0.0,0.0,0.0
BDI,AUT,0.0,21550.893,0.0,32298.271999999997,0.0,1692.249,0.0,675.793,0.0,1423.33
BDI,BDI,0.0,0.0,0.0,543.353,0.0,0.0,0.0,0.0,0.0,0.0
BDI,BEL,1231.271,2231.246,6182.358,31182.381,9295.322,3343.219,13559.491,6565.744,0.0,22349.695
BDI,BEN,0.0,0.0,0.0,401.188,153.146,0.0,0.0,3728.372,0.0,0.0
BDI,BFA,0.0,0.0,1410.372,1245.562,210.53900000000002,0.0,0.0,0.0,0.0,0.0
BDI,BGR,3179.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.189
BDI,BHR,0.0,0.0,0.0,27.394,0.0,0.0,0.0,25.527,0.0,0.0
BDI,BLZ,0.0,0.0,0.0,0.0,2115.3109999999997,0.0,0.0,0.0,0.0,0.0
BDI,BOL,0.0,78.3,0.0,2288.2,0.0,602.0,0.0,420.0,0.0,0.0
BDI,BRA,0.0,0.0,0.0,4389.0,0.0,38.0,0.0,4494.0,0.0,11066.0
BDI,CAF,0.0,0.0,0.0,0.0,0.0,0.0,34.294,0.0,0.0,0.0
BDI,CAN,0.0,294.523,0.0,642.009,0.0,2178.1639999999998,0.0,769.682,0.0,10217.907000000001
BDI,CHE,3042.198,1059.822,9210.158,874.228,0.0,1189.603,0.0,9904.036,0.0,3411.927
BDI,CHL,0.0,5357.76,0.0,0.0,0.0,2369.81,0.0,0.0,0.0,0.0
BDI,CHN,6126.958,775.0,4984.822,32788.0,11153.1,4588.0,1585.3220000000001,0.0,0.0,10602.0
BDI,CIV,445.025,93.18,0.0,0.0,0.0,0.0,0.0,841.59,0.0,7541.945
